Date,open,high,low,close,volume,rsi,macd,macd_signal,atr,price_zscore,vix_close,volume_20d_ma,norm_rsi,norm_macd,norm_zscore,norm_vix,greed_index,fear_index
2010-01-19,113.62000274658203,115.12999725341797,113.58999633789062,115.05999755859375,139172700,61.88030288788997,1.033210163715495,0.9893471486273591,1.1908854004883698,1.3996419513852507,17.579999923706055,118522740.0,0.6423914129883965,0.6897076310131582,0.754502743835874,0.8852481395020487,0.7228482680655749,0.2771517319344251
2010-01-20,114.27999877929688,114.44999694824219,112.9800033569336,113.88999938964844,216490200,54.88165732576314,0.9527765344136299,0.9820330257846133,1.2543931720006403,0.46959798806014474,18.68000030517578,120617690.0,0.5428799449534917,0.6874725073403246,0.6193849404150854,0.8702923223696059,0.6525819320063998,0.3474180679936002
2010-01-21,113.91999816894531,114.2699966430664,111.55999755859375,111.69999694824219,344859600,44.69246083243107,0.7041998319776184,0.9264663870232143,1.3583650228914985,-1.4343681875935927,22.270000457763672,131958690.0,0.3980030695428371,0.6805649529137485,0.3427746536044984,0.8214819885806224,0.5281655468369088,0.47183445316309125
2010-01-22,111.19999694824219,111.73999786376953,109.08999633789062,109.20999908447266,345942400,36.41445709766873,0.30278862775152504,0.8017308351688764,1.4506247731048847,-2.7878844649539913,27.309999465942383,144670435.0,0.28030082319643224,0.6694103687815411,0.14613432959511488,0.7529571909680056,0.4258207071475052,0.5741792928524948
2010-01-25,110.20999908447266,110.41000366210938,109.41000366210938,109.7699966430664,186937500,39.14446122740787,0.029514257288397516,0.6472875195927807,1.4327233305714442,-2.0736385544007643,25.40999984741211,148428155.0,0.3191178651912175,0.6618165051214973,0.2499007560672558,0.7787899518698544,0.46574858868820856,0.5342514113117914
2010-01-26,109.33999633789062,110.47000122070312,109.04000091552734,109.30999755859375,211168800,37.71213623021713,-0.22162102268811168,0.4735058111366023,1.4325288287574682,-2.0022840472264365,24.549999237060547,157002720.0,0.2987521012861475,0.6548378518612719,0.2602672168516455,0.7904826858714755,0.4606183914313376,0.5393816085686625
2010-01-27,109.16999816894531,110.08000183105469,108.33000183105469,109.83000183105469,271863600,40.36846524734482,-0.3743720149213914,0.30393024592500356,1.4552053409890777,-1.5287418284615824,23.139999389648438,166220475.0,0.336521580784944,0.6505931427544862,0.3290639479198816,0.8096533154729784,0.49247071354344685,0.5075292864565532
2010-01-28,110.19000244140625,110.25,107.91000366210938,108.56999969482422,316104000,36.32601033263104,-0.5902953614140216,0.12508512445719855,1.518404697910617,-1.8629427277733748,23.729999542236328,177997050.0,0.27904322737253917,0.6445929735783333,0.2805108760254977,0.8016315597182866,0.4569643728134392,0.5430356271865608
2010-01-29,109.04000091552734,109.80000305175781,107.22000122070312,107.38999938964844,310677600,32.99381115840728,-0.8468701402879333,-0.06930592849182782,1.594233064563765,-2.0146810811264926,24.6200008392334,189874010.0,0.23166376963772914,0.6374631652246543,0.25846616221814206,0.7895309306005579,0.42975755946376254,0.5702424405362374
2010-02-01,108.1500015258789,109.06999969482422,107.5,109.05999755859375,187865000,41.2127368012509,-0.9050200972642983,-0.23644876224632194,1.600359296036052,-1.2381366894393226,22.59000015258789,194735365.0,0.3485260037841525,0.6358472696528612,0.3712833801143518,0.8171312110728599,0.5042627736816756,0.4957372263183244
2010-02-02,109.26000213623047,110.58999633789062,108.87999725341797,110.37999725341797,216327900,46.770442082290955,-0.8349664400687544,-0.3561522978108085,1.6081907094958094,-0.6619326705529976,21.479999542236328,199604530.0,0.4275492099905789,0.6377939502754488,0.4549949297015359,0.8322229932440054,0.5560220586404296,0.44397794135957036
2010-02-03,109.87999725341797,110.4800033569336,109.51000213623047,109.83000183105469,172730700,44.86712796734702,-0.814440087752871,-0.44780985579922106,1.5626057460106177,-0.7947541998437313,21.600000381469727,202662070.0,0.4004866048010014,0.6383643452256254,0.43569847276783236,0.8305914387122547,0.541125493261543,0.458874506738457
2010-02-04,108.9800033569336,109.02999877929688,106.41999816894531,106.44000244140625,356715700,35.324980003709754,-1.0595041210072225,-0.5701487088408214,1.694562740017672,-1.796084917235899,26.079999923706055,214694135.0,0.2648099022678243,0.6315544023343103,0.2902240518081238,0.7696805017382221,0.444215752083261,0.555784247916739
2010-02-05,106.55999755859375,106.87999725341797,104.58000183105469,106.66000366210938,493585800,36.27221310661038,-1.2218817804978954,-0.7004953231722362,1.7378079316137869,-1.5183589497997503,26.110000610351562,232818870.0,0.278278302089497,0.6270421833306786,0.33057238387914056,0.7692726066221146,0.4566887556021856,0.5433112443978144
2010-02-08,106.73999786376953,107.33000183105469,105.80999755859375,105.88999938964844,224166900,34.3745875574171,-1.396601008038786,-0.8397164601455462,1.7222505273885835,-1.5742007810402814,26.510000228881836,237707075.0,0.251296580768639,0.6221870116199721,0.3224596216079473,0.7638341347374116,0.4422147859005218,0.5577852140994781
2010-02-09,107.12999725341797,108.1500015258789,106.2699966430664,107.22000122070312,337820500,40.1945601657594,-1.4114765985574707,-0.9540684878279312,1.7606613565915754,-1.038357959268587,26.0,249279315.0,0.3340488809155657,0.6217736424259636,0.4003074523682656,0.7707681961151627,0.4921894105481047,0.5078105894518953
2010-02-10,107.05000305175781,107.5999984741211,106.11000061035156,107.01000213623047,240511500,39.59743443062717,-1.4237981238100161,-1.0480144150243482,1.7413282499614293,-1.0034938388612198,25.399999618530273,253138215.0,0.32555854403867257,0.6214312466766182,0.4053725498834404,0.778925916908557,0.4913693603091922,0.5086306396908078
2010-02-11,106.87000274658203,108.25,106.25,108.12999725341797,223591600,44.34615982295884,-1.3278817809836738,-1.1039878882162133,1.7598048035356129,-0.5549183174092717,23.959999084472656,256226695.0,0.39307912797033684,0.6240966105340442,0.470542091880387,0.7985044416261673,0.5358602799962545,0.4641397200037455
2010-02-12,106.98999786376953,108.0999984741211,106.51000213623047,108.04000091552734,304622100,44.0465014062059,-1.2447802882764591,-1.1321463682282626,1.7498183973678905,-0.5127780362470414,22.729999542236328,265671860.0,0.38881838227384546,0.6264058699223112,0.4766642779820182,0.8152277523963838,0.5391869329696808,0.4608130670303192
2010-02-16,108.86000061035156,109.8499984741211,107.81999969482422,109.73999786376953,159317500,50.80841020286945,-1.0298744586514488,-1.1116919863129,1.7698312817913895,0.24787225907031804,22.25,263023580.0,0.4849637671345187,0.6323777639098637,0.5871723841872396,0.8217539186580274,0.6022463202048336,0.3977536797951664
2010-02-17,110.2699966430664,110.41000366210938,109.73999786376953,110.26000213623047,168845100,52.691723788755716,-0.8082826620406536,-1.0510101214584506,1.6912723186877077,0.697452383963484,21.719999313354492,264507200.0,0.5117419912977481,0.6385354503727205,0.65248787607004,0.8289599101131836,0.6286934438302881,0.37130655616971187
2010-02-18,110.08000183105469,111.13999938964844,110.04000091552734,110.91000366210938,193708600,55.01037945738244,-0.5736076835770234,-0.9555296338821653,1.6490384726472354,1.3301208070488293,20.6299991607666,263368120.0,0.5447102031330653,0.6450566978203182,0.7444026360082259,0.843779762206924,0.6645319004603197,0.33546809953968026
2010-02-19,110.62000274658203,111.56999969482422,110.36000061035156,111.13999938964844,222684900,55.83521120494693,-0.36486144373968443,-0.8373959958536692,1.617678516349051,1.537593825315371,20.020000457763672,257259385.0,0.5564382178400987,0.6508574265245325,0.7745445428456523,0.8520734221063412,0.6780703654313448,0.3219296345686552
2010-02-22,111.55000305175781,111.58000183105469,110.83000183105469,111.16000366210938,132346900,55.91092442329908,-0.19556007234615436,-0.7090288111521662,1.5557014794669761,1.4074767121982021,19.940000534057617,246579610.0,0.5575147594996224,0.6555620445596673,0.7556409864492539,0.8531611164832817,0.6758787332982896,0.3241212667017104
2010-02-23,110.86000061035156,111.19999694824219,109.5199966430664,109.80999755859375,207497000,49.71659141715097,-0.16838073751947036,-0.6008991964256271,1.5645799670176053,0.5878818726505167,21.3700008392334,247607585.0,0.4694395504513816,0.656317315398622,0.6365693524387805,0.833718556804374,0.613096865108908,0.38690313489109196
2010-02-24,110.13999938964844,111.0,109.86000061035156,110.81999969482422,176350700,53.83719913179355,-0.06459754708677679,-0.49363886655785705,1.5378244294739372,1.1156935900768998,20.270000457763672,245866680.0,0.5280291331413538,0.659201286540938,0.7132504155827574,0.8486743739368169,0.655436868468644,0.344563131531356
2010-02-25,109.23999786376953,110.75,108.94000244140625,110.66999816894531,259634700,53.14069790887006,0.005484290043483497,-0.39381423523758896,1.5622653454699393,0.9838642644100306,20.100000381469727,245255235.0,0.5181258084814663,0.6611487502394572,0.6940981070758909,0.8509857277294006,0.6484968404015363,0.3515031595984637
2010-02-26,110.7699966430664,111.12000274658203,110.11000061035156,110.73999786376953,173589300,53.443393361848464,0.0659132345042508,-0.30186874128922103,1.5228179733814058,0.939243327013005,19.5,238129500.0,0.5224297368095953,0.662827975278299,0.6876155285254025,0.8591434485227949,0.6508892851891375,0.34911071481086253
2010-03-01,111.19999694824219,112.0,111.16999816894531,111.88999938964844,147709700,58.218480139315226,0.20424471459912752,-0.20064605011155134,1.5040454135849104,1.4101701932314137,19.260000228881836,229981105.0,0.5903251447141182,0.6666719888897924,0.7560322983174175,0.8624065316536167,0.6931522216578127,0.30684777834218735
2010-03-02,112.37000274658203,112.73999786376953,112.0,112.19999694824219,160992400,59.426534814901565,0.3350256542239691,-0.09351170924444725,1.4573277750517808,1.409226066311326,19.059999465942383,228637475.0,0.6075020817609909,0.670306184892734,0.7558951345266471,0.8651257805623078,0.7012662527007342,0.29873374729926583
2010-03-03,112.48999786376953,112.97000122070312,112.0199966430664,112.30000305175781,150785000,59.83004694711147,0.4416490920540923,0.013520451015260657,1.4210904038078478,1.3470041809125695,18.829999923706055,225360330.0,0.6132394897050931,0.6732690820296844,0.7468554710146965,0.8682528986544271,0.7029712862217989,0.29702871377820106
2010-03-04,112.44999694824219,112.80000305175781,112.02999877929688,112.63999938964844,135770400,61.241335180809,0.5472751504472626,0.12027139090166106,1.3745842515687827,1.3682587231209362,18.719999313354492,223512315.0,0.633306138702953,0.6762042635654655,0.7499433541354485,0.8697484881474753,0.7125016766508591,0.28749832334914094
2010-03-05,113.37000274658203,114.33999633789062,113.0999984741211,114.25,176118800,67.13038810790205,0.7522269525731247,0.2466625032359538,1.397828015616883,1.8578806995349464,17.420000076293945,214482470.0,0.717040669464387,0.68189955083147,0.8210761699682422,0.88742352825593,0.7648961175968833,0.23510388240311675
2010-03-08,114.26000213623047,114.5199966430664,114.06999969482422,114.2699966430664,114631200,67.19705423607283,0.9058245132004288,0.3784949052288488,1.3301257965186906,1.6711077563295582,17.790000915527344,195534740.0,0.717988573487185,0.6861677847384491,0.7939415926584531,0.882392925554655,0.7596958899851856,0.24030411001481444
2010-03-09,113.93000030517578,114.98999786376953,113.87000274658203,114.45999908447266,154556700,67.86399808493867,1.0309985857903996,0.508995641341159,1.3151164622807485,1.6381987517656504,17.920000076293945,192054230.0,0.7274716314458054,0.689646174751423,0.7891605365097283,0.8806254319168814,0.7628750812139288,0.23712491878607123
2010-03-10,114.51000213623047,115.27999877929688,114.41000366210938,114.97000122070312,186088800,69.6478677822102,1.1580040998460674,0.6387973330421408,1.2833220804883738,1.6916629765479212,18.56999969482422,184467645.0,0.7528358952569485,0.6931754576335974,0.7969278775162206,0.871787911862654,0.773512607505274,0.22648739249472605
2010-03-11,114.69999694824219,115.4800033569336,114.3499984741211,115.44999694824219,160791100,71.26460175328614,1.2826034740255778,0.7675585612388283,1.2723708520829544,1.7597824346466795,18.059999465942383,180481625.0,0.7758237104642638,0.6966378776843415,0.8068243468353825,0.8787219732404051,0.7867663237377314,0.21323367626226863
2010-03-12,115.94999694824219,115.97000122070312,115.13999938964844,115.45999908447266,162074800,71.29890915587102,1.3664053937341833,0.8873279277378994,1.2407730648666497,1.6038173846378982,17.579999923706055,177405785.0,0.7763115162783144,0.6989666008340412,0.7841655739186086,0.8852481395020487,0.7842006693622655,0.2157993306377345
2010-03-15,115.26000213623047,115.56999969482422,114.5999984741211,115.48999786376953,146816800,71.40916280988,1.4188836620112397,0.9936390745925674,1.2214322188549696,1.5067810877533918,18.0,169515520.0,0.777879177173448,0.7004248891240692,0.7700680346579415,0.8795377375399407,0.7811578031337696,0.2188421968662304
2010-03-16,115.80999755859375,116.5199966430664,115.48999786376953,116.41000366210938,168673000,74.62814434414524,1.517220275919101,1.0983553148578742,1.2077584017436773,1.7269451346403075,17.690000534057617,169983295.0,0.8236488300596331,0.7031575084968305,0.802053708003141,0.8837525500090005,0.8072522853256476,0.19274771467435237
2010-03-17,116.76000213623047,117.4800033569336,116.41999816894531,117.0999984741211,177468100,76.74302017144656,1.6320166931764106,1.2050875905215817,1.1979184941065733,1.7874061419596028,16.90999984741211,170414445.0,0.8537195625203768,0.7063475198390435,0.8108375492232747,0.8943575896336811,0.8237963567473505,0.17620364325264948
2010-03-18,117.11000061035156,117.2699966430664,116.56999969482422,117.04000091552734,196509100,76.14863603957322,1.6985722952630908,1.3037845314698835,1.1623526694019743,1.5531670345738993,16.6200008392334,170554470.0,0.8452682076097284,0.7081969950283994,0.7768070357064216,0.8983004720253359,0.8147681835959228,0.18523181640407715
2010-03-19,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,226641100,66.28813705666907,1.6460039475072676,1.3722284146773602,1.2057563553347574,0.9905167095535059,16.969999313354492,170752280.0,0.7050649753364128,0.7067362035717583,0.695064581576677,0.8935418253341455,0.7410945122310812,0.25890548776891875
2010-03-22,115.30999755859375,116.80000305175781,115.23999786376953,116.58999633789062,184477800,68.80849590597325,1.6355183402661595,1.4248863997951202,1.2310598433814377,1.1346365286380986,16.8700008392334,173358825.0,0.7409011391830649,0.7064448250877577,0.7160024663993373,0.8949014238558116,0.7598301987418073,0.24016980125819265
2010-03-23,116.76000213623047,117.51000213623047,116.37999725341797,117.41000366210938,182941600,71.8103117540273,1.6740784249549137,1.474724804827079,1.223841631912228,1.3735412277794508,16.350000381469727,172131055.0,0.7835829837140693,0.7075163490120464,0.7507108021853952,0.9019714502722652,0.7854729137795692,0.21452708622043082
2010-03-24,116.97000122070312,117.43000030517578,115.58000183105469,116.83999633789062,196072600,66.98450974607556,1.6397408309704673,1.5077280100557566,1.2685671206414328,1.0289010552384308,17.549999237060547,173117150.0,0.7149664724199707,0.7065621614433771,0.7006411012673686,0.8856560346181562,0.7445584484337687,0.2554415515662313
2010-03-25,117.62999725341797,118.16999816894531,116.51000213623047,116.6500015258789,223396300,65.40671319359606,1.5789953711245204,1.5219814822695095,1.2965263286466764,0.869856077514145,18.399999618530273,171305230.0,0.6925322957205104,0.7048741409412898,0.6775348730860865,0.8740992656552378,0.728314574224727,0.271685425775273
2010-03-26,116.87000274658203,117.41999816894531,116.12000274658203,116.58000183105469,205808500,64.80109619031208,1.5078245038959892,1.5191500865948055,1.2967741210550054,0.7769804865880702,17.770000457763672,172916190.0,0.6839212242597956,0.7028964148143039,0.6640418057342239,0.88266485563206,0.7234891049400358,0.2765108950599642
2010-03-29,117.16999816894531,117.52999877929688,116.69000244140625,117.31999969482422,134513500,68.1576935927326,1.49391183632369,1.5141024365405826,1.272004322996947,1.1166886708862718,17.59000015258789,172256380.0,0.7316475924766065,0.7025098037299474,0.7133949820102495,0.8851121744633462,0.7528624290313513,0.24713757096864875
2010-03-30,117.45999908447266,117.83000183105469,116.91000366210938,117.4000015258789,145772500,68.50734361056968,1.4723688743346628,1.5057557240993988,1.2468610262789732,1.0995647144316267,17.1299991607666,171495385.0,0.7366191525112633,0.7019111588006739,0.7109071949020437,0.8913664365802643,0.7554846190611018,0.24451538093889824
2010-03-31,116.94999694824219,117.5199966430664,116.61000061035156,117.0,161078700,64.68292774573256,1.4068023992094965,1.4859650591214186,1.2227992410243926,0.7905005185915247,17.59000015258789,172010070.0,0.6822410255283233,0.7000891698892134,0.6660060107594943,0.8851121744633462,0.7231378812337401,0.2768621187662599
2010-04-01,117.80000305175781,118.25,117.0999984741211,117.80000305175781,161215200,68.4736062892944,1.4032186248304583,1.4694157722632268,1.224742152379793,1.4164533795200691,17.469999313354492,173282310.0,0.736139452498187,0.699989582452687,0.7569451264882187,0.8867437289950969,0.7631914685864754,0.23680853141352465
2010-04-05,118.25,118.83999633789062,117.91999816894531,118.76000213623047,105847600,72.31384924402055,1.4610008524990548,1.4677327883103926,1.211545804790723,2.011988388872099,17.020000457763672,169768750.0,0.7907426197315007,0.7015952594071168,0.8434651034967646,0.8928620001406329,0.8038815205015032,0.1961184794984968
2010-04-06,118.41999816894531,119.25,118.29000091552734,119.04000091552734,110384200,73.33410843874485,1.5119583311861788,1.47657789688555,1.193578181910861,2.0149440413747746,16.229999542236328,169556400.0,0.8052493538333877,0.7030112873535129,0.8438945039225347,0.9036030048040159,0.8122015007493678,0.1877984992506322
2010-04-07,118.80000305175781,119.36000061035156,117.80999755859375,118.36000061035156,184576300,66.88750998281957,1.4804069487625071,1.4773437072609414,1.2190371011856433,1.3436613876014976,16.6200008392334,171057380.0,0.71358726429249,0.7021345242088198,0.7463698263491831,0.8983004720253359,0.7547958702336637,0.24520412976633632
2010-04-08,117.94999694824219,118.97000122070312,117.5999984741211,118.7699966430664,158704000,68.67549568222103,1.4715227064675105,1.4761795071022554,1.2298203615710996,1.5717104834866527,16.479999542236328,169688140.0,0.73901005220101,0.7018876451304904,0.7795010482302802,0.9002039566344916,0.7719225508794564,0.22807744912054362
2010-04-09,119.0199966430664,119.5999984741211,118.80000305175781,119.55000305175781,133006500,71.79574976241707,1.510015361699331,1.4829466780216705,1.2012618951056417,1.98772750738464,16.139999389648438,168298910.0,0.7833759314852085,0.7029572952965419,0.8399404561199699,0.9048266642196591,0.8028952557213176,0.1971047442786824
2010-04-12,119.69999694824219,120.05000305175781,119.55999755859375,119.73999786376953,110279000,72.51395128091507,1.5381215539451318,1.4939816532063628,1.1511717597409532,1.897400653425088,15.579999923706055,165709120.0,0.7935878055994499,0.7037383220410401,0.8268176720600743,0.9124405248582432,0.8060344260316517,0.19396557396834835
2010-04-13,119.62000274658203,120.04000091552734,119.0,119.83000183105469,125043600,72.8664383251317,1.5497934278363203,1.5051440081323544,1.1432309851542668,1.7729046445885057,16.200000762939453,164620460.0,0.7985997043907099,0.7040626650038899,0.8087307558367667,0.904010873987444,0.8028007407219042,0.19719925927809578
2010-04-14,120.2699966430664,121.19000244140625,120.08000183105469,121.19000244140625,161609000,77.55118758702827,1.6497666719917987,1.5340685409042434,1.1587145298112165,2.339273258971763,15.59000015258789,164267260.0,0.8652106325036482,0.7068407637494194,0.8910134071088021,0.9123045598195407,0.8481159991370117,0.15188400086298826
2010-04-15,120.98999786376953,121.56999969482422,120.94999694824219,121.29000091552734,144615300,77.85395881548291,1.7172696142430226,1.5707087555719994,1.1202351167234177,2.011739424353402,15.890000343322754,162624620.0,0.8695156382586614,0.708716564027502,0.8434289336593993,0.9082256994228436,0.8398804947254136,0.1601195052745864
2010-04-16,120.86000061035156,121.29000091552734,118.75,119.36000061035156,366786700,60.8077178193156,1.596626372411663,1.5758922789399321,1.2216469594951267,0.6986962574727376,18.360000610351562,171138500.0,0.6271406742820748,0.7053640786538448,0.652668587372872,0.8746430998773682,0.6973914228936469,0.30260857710635314
2010-04-19,119.01000213623047,119.93000030517578,118.47000122070312,119.80999755859375,217947800,62.85012422179798,1.5198073341139917,1.564675289974744,1.238672111279236,0.901176233111679,17.34000015258789,170703835.0,0.656180987529935,0.7032293987629367,0.6820850995205512,0.8885112226328705,0.7172375391952457,0.2827624608047543
2010-04-20,120.55999755859375,120.9800033569336,119.87000274658203,120.87999725341797,157708000,67.22391012376426,1.527657837210171,1.5572717994218295,1.233767374640708,1.4503791044339798,15.729999542236328,169365345.0,0.7183704286312741,0.7034475518596728,0.761873892880548,0.9104011011430645,0.7624926806291668,0.23750731937083325
2010-04-21,120.94999694824219,121.2300033569336,119.98999786376953,120.66000366210938,192910100,65.51602462535662,1.4988499638368609,1.545587432304836,1.2342129545352334,1.1745980795343853,16.31999969482422,169863770.0,0.6940865594635346,0.7026470265035555,0.7218081241868357,0.9023793453883728,0.7430015230011666,0.2569984769988334
2010-04-22,119.80999755859375,121.16999816894531,119.12000274658203,121.0199966430664,115360300,66.99376993836857,1.4879161702009185,1.5340531798840527,1.2924831308086655,1.2739994610608092,16.469999313354492,165828155.0,0.7150981400864046,0.7023431936266644,0.7362492655290406,0.9003399216731941,0.7538257322003417,0.24617426779965834
2010-04-23,120.94000244140625,121.86000061035156,120.62999725341797,121.80999755859375,177335500,70.02906427412931,1.5254135140871767,1.5323252467246777,1.288020289817589,1.6089260345538376,16.6200008392334,163525115.0,0.7582560043600446,0.703385185660544,0.7849077641615511,0.8983004720253359,0.7806210861135041,0.21937891388649589
2010-04-26,121.8499984741211,122.12000274658203,121.2300033569336,121.3499984741211,143457300,66.21095131474691,1.5007130615149151,1.5260028096827254,1.2595902255197926,1.2197643861690444,17.469999313354492,160407555.0,0.7039674963425339,0.7026987990489593,0.7283699345761921,0.8867437289950969,0.7451494910610633,0.2548505089389367
2010-04-27,120.6500015258789,121.33999633789062,118.25,118.4800033569336,355853300,48.45877044926368,1.23531323249874,1.4678648942459285,1.3910479575627426,-0.7994425195845657,22.809999465942383,171474545.0,0.45155500265874954,0.6953237564734985,0.4350173485521006,0.8141400580194432,0.5695182336725083,0.4304817663274917
2010-04-28,119.05000305175781,119.68000030517578,118.2699966430664,119.37999725341797,300674100,52.73810379527838,1.0850956347554899,1.3913110423478408,1.3924019364589306,-0.24728435603659227,21.079999923706055,179219625.0,0.5124014535459172,0.6911494464031165,0.5152354899964308,0.8376614651287084,0.613769861724018,0.38623013827598196
2010-04-29,120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,193775000,58.796568100102604,1.0731009683045727,1.3276690275391871,1.4165163236356924,0.8248443089729477,18.440000534057617,180854440.0,0.5985447896612149,0.6908161335442429,0.6709955141598402,0.8735554055004277,0.6864913265053882,0.31350867349461176
2010-04-30,120.87999725341797,121.01000213623047,118.77999877929688,118.80999755859375,270000900,49.35837688691762,0.8879413597677086,1.2397234939848916,1.4746225402998283,-1.0422636445043234,22.049999237060547,186293725.0,0.4643462143967804,0.6856708401155429,0.39974003014876214,0.8244731675667186,0.567715293324917,0.432284706675083
2010-05-03,119.37999725341797,120.68000030517578,119.19999694824219,120.3499984741211,182747900,55.17900013502632,0.8556033764288173,1.1628994704736768,1.5028639836057,0.30537449533972555,20.190000534057617,190138740.0,0.5471077657792129,0.6847722185722926,0.5955263719156558,0.8497620683137574,0.6448552380720264,0.3551447619279736
2010-05-04,119.01000213623047,119.02999877929688,116.91999816894531,117.5199966430664,360353400,44.95366792319384,0.5947617519460948,1.0492719267681605,1.640516578003563,-2.0603203483936525,23.84000015258789,202637200.0,0.40171708832435565,0.6775238413101689,0.25183563959120536,0.8001359702252384,0.5065859255550649,0.4934140744449351
2010-05-05,116.55999755859375,117.80000305175781,115.97000122070312,116.81999969482422,328973200,42.839023848358536,0.327780531742917,0.9049736477631118,1.6540512389357864,-2.2963774121760197,24.90999984741211,209857045.0,0.3716496510766511,0.6701048543682937,0.21754101138223214,0.785588048208903,0.48330664322254624,0.5166933567774538
2010-05-06,116.26000213623047,117.0,105.0,112.94000244140625,647356600,33.44716740791533,-0.19464363001931417,0.6850501922066267,2.3930475790118018,-3.262388275397005,32.79999923706055,234289675.0,0.2381098948959476,0.6555875110462263,0.077197897436969,0.6783140962771732,0.37746385891045275,0.6225361410895472
2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623047,637558800,30.34502322458033,-0.7357492667984076,0.4008903004056198,2.5335436791507466,-2.8666087629429238,40.95000076293945,259517290.0,0.19400151435298496,0.6405510390037956,0.13469717754686286,0.567505105204537,0.3461512700922331,0.6538487299077669
2010-05-10,115.80999755859375,116.6500015258789,114.91000366210938,116.16000366210938,396159600,46.05919782285265,-0.7604245098823128,0.16862733834803328,2.7375762299005815,-0.9979914041061579,28.84000015258789,273811320.0,0.4174362588831369,0.6398653529241239,0.40617194961817127,0.7321550068347522,0.5226129654286643,0.4773870345713357
2010-05-11,115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105469,317849800,45.31769627054704,-0.7974160913013435,-0.024581347581842078,2.7170348526392676,-1.0160425621582392,28.31999969482422,283451630.0,0.4068930891562121,0.6388374152313595,0.40354945764856737,0.7392250332512058,0.5190796168887114,0.4809203831112886
2010-05-12,116.29000091552734,117.62000274658203,116.08999633789062,117.44999694824219,235607100,49.60664638569065,-0.6880803569531224,-0.15728114945609814,2.6508181428455586,-0.4014286601611864,25.520000457763672,287151535.0,0.4678762777600245,0.6418756828098523,0.4928412370315732,0.7772943623768063,0.5695527675476562,0.43044723245234384
