Date,open,high,low,close,volume,rsi,macd,macd_signal,atr,price_zscore,vix_close,volume_20d_ma,greed_index,greed_mean,signal
2010-01-29,109.04000091552734,109.80000305175781,107.22000122070312,107.38999938964844,310677600,32.99381115840728,-0.8468701402879333,-0.06930592849182782,1.594233064563765,-2.0146810811264926,24.6200008392334,189874010.0,0.42975755946376254,,0
2010-02-01,108.1500015258789,109.06999969482422,107.5,109.05999755859375,187865000,41.2127368012509,-0.9050200972642983,-0.23644876224632194,1.600359296036052,-1.2381366894393226,22.59000015258789,194735365.0,0.5042627736816756,0.6215650410846386,1
2010-02-02,109.26000213623047,110.58999633789062,108.87999725341797,110.37999725341797,216327900,46.770442082290955,-0.8349664400687544,-0.3561522978108085,1.6081907094958094,-0.6619326705529976,21.479999542236328,199604530.0,0.5560220586404296,0.6130368554203557,1
2010-02-03,109.87999725341797,110.4800033569336,109.51000213623047,109.83000183105469,172730700,44.86712796734702,-0.814440087752871,-0.44780985579922106,1.5626057460106177,-0.7947541998437313,21.600000381469727,202662070.0,0.541125493261543,0.6033440619652574,1
2010-02-04,108.9800033569336,109.02999877929688,106.41999816894531,106.44000244140625,356715700,35.324980003709754,-1.0595041210072225,-0.5701487088408214,1.694562740017672,-1.796084917235899,26.079999923706055,214694135.0,0.444215752083261,0.5889380811725814,1
2010-02-05,106.55999755859375,106.87999725341797,104.58000183105469,106.66000366210938,493585800,36.27221310661038,-1.2218817804978954,-0.7004953231722362,1.7378079316137869,-1.5183589497997503,26.110000610351562,232818870.0,0.4566887556021856,0.5742656960974328,1
2010-02-08,106.73999786376953,107.33000183105469,105.80999755859375,105.88999938964844,224166900,34.3745875574171,-1.396601008038786,-0.8397164601455462,1.7222505273885835,-1.5742007810402814,26.510000228881836,237707075.0,0.4422147859005218,0.5581987130044721,1
2010-02-09,107.12999725341797,108.1500015258789,106.2699966430664,107.22000122070312,337820500,40.1945601657594,-1.4114765985574707,-0.9540684878279312,1.7606613565915754,-1.038357959268587,26.0,249279315.0,0.4921894105481047,0.5445394717217954,1
2010-02-10,107.05000305175781,107.5999984741211,106.11000061035156,107.01000213623047,240511500,39.59743443062717,-1.4237981238100161,-1.0480144150243482,1.7413282499614293,-1.0034938388612198,25.399999618530273,253138215.0,0.4913693603091922,0.5346961085751208,1
2010-02-11,106.87000274658203,108.25,106.25,108.12999725341797,223591600,44.34615982295884,-1.3278817809836738,-1.1039878882162133,1.7598048035356129,-0.5549183174092717,23.959999084472656,256226695.0,0.5358602799962545,0.5249427275970782,-1
2010-02-12,106.98999786376953,108.0999984741211,106.51000213623047,108.04000091552734,304622100,44.0465014062059,-1.2447802882764591,-1.1321463682282626,1.7498183973678905,-0.5127780362470414,22.729999542236328,265671860.0,0.5391869329696808,0.5148820483515667,-1
2010-02-16,108.86000061035156,109.8499984741211,107.81999969482422,109.73999786376953,159317500,50.80841020286945,-1.0298744586514488,-1.1116919863129,1.7698312817913895,0.24787225907031804,22.25,263023580.0,0.6022463202048336,0.5120179001597133,-1
2010-02-17,110.2699966430664,110.41000366210938,109.73999786376953,110.26000213623047,168845100,52.691723788755716,-0.8082826620406536,-1.0510101214584506,1.6912723186877077,0.697452383963484,21.719999313354492,264507200.0,0.6286934438302881,0.507310158947949,-1
2010-02-18,110.08000183105469,111.13999938964844,110.04000091552734,110.91000366210938,193708600,55.01037945738244,-0.5736076835770234,-0.9555296338821653,1.6490384726472354,1.3301208070488293,20.6299991607666,263368120.0,0.6645319004603197,0.5079076573706449,-1
2010-02-19,110.62000274658203,111.56999969482422,110.36000061035156,111.13999938964844,222684900,55.83521120494693,-0.36486144373968443,-0.8373959958536692,1.617678516349051,1.537593825315371,20.020000457763672,257259385.0,0.6780703654313448,0.5154028983003668,-1
2010-02-22,111.55000305175781,111.58000183105469,110.83000183105469,111.16000366210938,132346900,55.91092442329908,-0.19556007234615436,-0.7090288111521662,1.5557014794669761,1.4074767121982021,19.940000534057617,246579610.0,0.6758787332982896,0.527905799607906,-1
2010-02-23,110.86000061035156,111.19999694824219,109.5199966430664,109.80999755859375,207497000,49.71659141715097,-0.16838073751947036,-0.6008991964256271,1.5645799670176053,0.5878818726505167,21.3700008392334,247607585.0,0.613096865108908,0.535273213428941,-1
2010-02-24,110.13999938964844,111.0,109.86000061035156,110.81999969482422,176350700,53.83719913179355,-0.06459754708677679,-0.49363886655785705,1.5378244294739372,1.1156935900768998,20.270000457763672,245866680.0,0.655436868468644,0.5450141372808063,-1
2010-02-25,109.23999786376953,110.75,108.94000244140625,110.66999816894531,259634700,53.14069790887006,0.005484290043483497,-0.39381423523758896,1.5622653454699393,0.9838642644100306,20.100000381469727,245255235.0,0.6484968404015363,0.5528154436237107,-1
2010-02-26,110.7699966430664,111.12000274658203,110.11000061035156,110.73999786376953,173589300,53.443393361848464,0.0659132345042508,-0.30186874128922103,1.5228179733814058,0.939243327013005,19.5,238129500.0,0.6508892851891375,0.5625116892424956,-1
2010-03-01,111.19999694824219,112.0,111.16999816894531,111.88999938964844,147709700,58.218480139315226,0.20424471459912752,-0.20064605011155134,1.5040454135849104,1.4101701932314137,19.260000228881836,229981105.0,0.6931522216578127,0.5756814223521982,-1
2010-03-02,112.37000274658203,112.73999786376953,112.0,112.19999694824219,160992400,59.426534814901565,0.3350256542239691,-0.09351170924444725,1.4573277750517808,1.409226066311326,19.059999465942383,228637475.0,0.7012662527007342,0.5855315963031511,-1
2010-03-03,112.48999786376953,112.97000122070312,112.0199966430664,112.30000305175781,150785000,59.83004694711147,0.4416490920540923,0.013520451015260657,1.4210904038078478,1.3470041809125695,18.829999923706055,225360330.0,0.7029712862217989,0.5928790576822196,-1
2010-03-04,112.44999694824219,112.80000305175781,112.02999877929688,112.63999938964844,135770400,61.241335180809,0.5472751504472626,0.12027139090166106,1.3745842515687827,1.3682587231209362,18.719999313354492,223512315.0,0.7125016766508591,0.6014478668516854,-1
2010-03-05,113.37000274658203,114.33999633789062,113.0999984741211,114.25,176118800,67.13038810790205,0.7522269525731247,0.2466625032359538,1.397828015616883,1.8578806995349464,17.420000076293945,214482470.0,0.7648961175968833,0.6174818851273665,-1
2010-03-08,114.26000213623047,114.5199966430664,114.06999969482422,114.2699966430664,114631200,67.19705423607283,0.9058245132004288,0.3784949052288488,1.3301257965186906,1.6711077563295582,17.790000915527344,195534740.0,0.7596958899851856,0.6326322418465165,-1
2010-03-09,113.93000030517578,114.98999786376953,113.87000274658203,114.45999908447266,154556700,67.86399808493867,1.0309985857903996,0.508995641341159,1.3151164622807485,1.6381987517656504,17.920000076293945,192054230.0,0.7628750812139288,0.6486652566121868,-1
2010-03-10,114.51000213623047,115.27999877929688,114.41000366210938,114.97000122070312,186088800,69.6478677822102,1.1580040998460674,0.6387973330421408,1.2833220804883738,1.6916629765479212,18.56999969482422,184467645.0,0.773512607505274,0.6627314164600453,-1
2010-03-11,114.69999694824219,115.4800033569336,114.3499984741211,115.44999694824219,160791100,71.26460175328614,1.2826034740255778,0.7675585612388283,1.2723708520829544,1.7597824346466795,18.059999465942383,180481625.0,0.7867663237377314,0.6775012646314722,-1
2010-03-12,115.94999694824219,115.97000122070312,115.13999938964844,115.45999908447266,162074800,71.29890915587102,1.3664053937341833,0.8873279277378994,1.2407730648666497,1.6038173846378982,17.579999923706055,177405785.0,0.7842006693622655,0.6899182840997727,-1
2010-03-15,115.26000213623047,115.56999969482422,114.5999984741211,115.48999786376953,146816800,71.40916280988,1.4188836620112397,0.9936390745925674,1.2214322188549696,1.5067810877533918,18.0,169515520.0,0.7811578031337696,0.7020168276079772,-1
2010-03-16,115.80999755859375,116.5199966430664,115.48999786376953,116.41000366210938,168673000,74.62814434414524,1.517220275919101,1.0983553148578742,1.2077584017436773,1.7269451346403075,17.690000534057617,169983295.0,0.8072522853256476,0.7122671258640179,-1
2010-03-17,116.76000213623047,117.4800033569336,116.41999816894531,117.0999984741211,177468100,76.74302017144656,1.6320166931764106,1.2050875905215817,1.1979184941065733,1.7874061419596028,16.90999984741211,170414445.0,0.8237963567473505,0.7220222715098711,-1
2010-03-18,117.11000061035156,117.2699966430664,116.56999969482422,117.04000091552734,196509100,76.14863603957322,1.6985722952630908,1.3037845314698835,1.1623526694019743,1.5531670345738993,16.6200008392334,170554470.0,0.8147681835959228,0.7295340856666512,-1
2010-03-19,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,226641100,66.28813705666907,1.6460039475072676,1.3722284146773602,1.2057563553347574,0.9905167095535059,16.969999313354492,170752280.0,0.7410945122310812,0.732685293006638,-1
2010-03-22,115.30999755859375,116.80000305175781,115.23999786376953,116.58999633789062,184477800,68.80849590597325,1.6355183402661595,1.4248863997951202,1.2310598433814377,1.1346365286380986,16.8700008392334,173358825.0,0.7598301987418073,0.7368828662788139,-1
2010-03-23,116.76000213623047,117.51000213623047,116.37999725341797,117.41000366210938,182941600,71.8103117540273,1.6740784249549137,1.474724804827079,1.223841631912228,1.3735412277794508,16.350000381469727,172131055.0,0.7854729137795692,0.745501668712347,-1
2010-03-24,116.97000122070312,117.43000030517578,115.58000183105469,116.83999633789062,196072600,66.98450974607556,1.6397408309704673,1.5077280100557566,1.2685671206414328,1.0289010552384308,17.549999237060547,173117150.0,0.7445584484337687,0.7499577477106032,1
2010-03-25,117.62999725341797,118.16999816894531,116.51000213623047,116.6500015258789,223396300,65.40671319359606,1.5789953711245204,1.5219814822695095,1.2965263286466764,0.869856077514145,18.399999618530273,171305230.0,0.728314574224727,0.7539486344017627,1
2010-03-26,116.87000274658203,117.41999816894531,116.12000274658203,116.58000183105469,205808500,64.80109619031208,1.5078245038959892,1.5191500865948055,1.2967741210550054,0.7769804865880702,17.770000457763672,172916190.0,0.7234891049400358,0.7575786253893076,1
2010-03-29,117.16999816894531,117.52999877929688,116.69000244140625,117.31999969482422,134513500,68.1576935927326,1.49391183632369,1.5141024365405826,1.272004322996947,1.1166886708862718,17.59000015258789,172256380.0,0.7528624290313513,0.7605641357579846,1
2010-03-30,117.45999908447266,117.83000183105469,116.91000366210938,117.4000015258789,145772500,68.50734361056968,1.4723688743346628,1.5057557240993988,1.2468610262789732,1.0995647144316267,17.1299991607666,171495385.0,0.7554846190611018,0.7632750540760029,1
2010-03-31,116.94999694824219,117.5199966430664,116.61000061035156,117.0,161078700,64.68292774573256,1.4068023992094965,1.4859650591214186,1.2227992410243926,0.7905005185915247,17.59000015258789,172010070.0,0.7231378812337401,0.7642833838266,1
2010-04-01,117.80000305175781,118.25,117.0999984741211,117.80000305175781,161215200,68.4736062892944,1.4032186248304583,1.4694157722632268,1.224742152379793,1.4164533795200691,17.469999313354492,173282310.0,0.7631914685864754,0.7668178734233808,1
2010-04-05,118.25,118.83999633789062,117.91999816894531,118.76000213623047,105847600,72.31384924402055,1.4610008524990548,1.4677327883103926,1.211545804790723,2.011988388872099,17.020000457763672,169768750.0,0.8038815205015032,0.7687671435686119,-1
2010-04-06,118.41999816894531,119.25,118.29000091552734,119.04000091552734,110384200,73.33410843874485,1.5119583311861788,1.47657789688555,1.193578181910861,2.0149440413747746,16.229999542236328,169556400.0,0.8122015007493678,0.771392424106821,-1
2010-04-07,118.80000305175781,119.36000061035156,117.80999755859375,118.36000061035156,184576300,66.88750998281957,1.4804069487625071,1.4773437072609414,1.2190371011856433,1.3436613876014976,16.6200008392334,171057380.0,0.7547958702336637,0.7709884635578077,1
2010-04-08,117.94999694824219,118.97000122070312,117.5999984741211,118.7699966430664,158704000,68.67549568222103,1.4715227064675105,1.4761795071022554,1.2298203615710996,1.5717104834866527,16.479999542236328,169688140.0,0.7719225508794564,0.7709089607265167,-1
2010-04-09,119.0199966430664,119.5999984741211,118.80000305175781,119.55000305175781,133006500,71.79574976241707,1.510015361699331,1.4829466780216705,1.2012618951056417,1.98772750738464,16.139999389648438,168298910.0,0.8028952557213176,0.7717154073256961,-1
2010-04-12,119.69999694824219,120.05000305175781,119.55999755859375,119.73999786376953,110279000,72.51395128091507,1.5381215539451318,1.4939816532063628,1.1511717597409532,1.897400653425088,15.579999923706055,165709120.0,0.8060344260316517,0.7728070951591655,-1
2010-04-13,119.62000274658203,120.04000091552734,119.0,119.83000183105469,125043600,72.8664383251317,1.5497934278363203,1.5051440081323544,1.1432309851542668,1.7729046445885057,16.200000762939453,164620460.0,0.8028007407219042,0.7738892420385721,-1
2010-04-14,120.2699966430664,121.19000244140625,120.08000183105469,121.19000244140625,161609000,77.55118758702827,1.6497666719917987,1.5340685409042434,1.1587145298112165,2.339273258971763,15.59000015258789,164267260.0,0.8481159991370117,0.7759324277291404,-1
2010-04-15,120.98999786376953,121.56999969482422,120.94999694824219,121.29000091552734,144615300,77.85395881548291,1.7172696142430226,1.5707087555719994,1.1202351167234177,2.011739424353402,15.890000343322754,162624620.0,0.8398804947254136,0.7767366346280435,-1
2010-04-16,120.86000061035156,121.29000091552734,118.75,119.36000061035156,366786700,60.8077178193156,1.596626372411663,1.5758922789399321,1.2216469594951267,0.6986962574727376,18.360000610351562,171138500.0,0.6973914228936469,0.7708677965929297,1
2010-04-19,119.01000213623047,119.93000030517578,118.47000122070312,119.80999755859375,217947800,62.85012422179798,1.5198073341139917,1.564675289974744,1.238672111279236,0.901176233111679,17.34000015258789,170703835.0,0.7172375391952457,0.769674947941138,1
2010-04-20,120.55999755859375,120.9800033569336,119.87000274658203,120.87999725341797,157708000,67.22391012376426,1.527657837210171,1.5572717994218295,1.233767374640708,1.4503791044339798,15.729999542236328,169365345.0,0.7624926806291668,0.7698080720355058,1
2010-04-21,120.94999694824219,121.2300033569336,119.98999786376953,120.66000366210938,192910100,65.51602462535662,1.4988499638368609,1.545587432304836,1.2342129545352334,1.1745980795343853,16.31999969482422,169863770.0,0.7430015230011666,0.7676845024965858,1
2010-04-22,119.80999755859375,121.16999816894531,119.12000274658203,121.0199966430664,115360300,66.99376993836857,1.4879161702009185,1.5340531798840527,1.2924831308086655,1.2739994610608092,16.469999313354492,165828155.0,0.7538257322003417,0.7681478666849144,1
2010-04-23,120.94000244140625,121.86000061035156,120.62999725341797,121.80999755859375,177335500,70.02906427412931,1.5254135140871767,1.5323252467246777,1.288020289817589,1.6089260345538376,16.6200008392334,163525115.0,0.7806210861135041,0.7707631922793533,-1
2010-04-26,121.8499984741211,122.12000274658203,121.2300033569336,121.3499984741211,143457300,66.21095131474691,1.5007130615149151,1.5260028096827254,1.2595902255197926,1.2197643861690444,17.469999313354492,160407555.0,0.7451494910610633,0.7718462115854047,1
2010-04-27,120.6500015258789,121.33999633789062,118.25,118.4800033569336,355853300,48.45877044926368,1.23531323249874,1.4678648942459285,1.3910479575627426,-0.7994425195845657,22.809999465942383,171474545.0,0.5695182336725083,0.7626790018174625,1
2010-04-28,119.05000305175781,119.68000030517578,118.2699966430664,119.37999725341797,300674100,52.73810379527838,1.0850956347554899,1.3913110423478408,1.3924019364589306,-0.24728435603659227,21.079999923706055,179219625.0,0.613769861724018,0.7555932639506083,1
2010-04-29,120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,193775000,58.796568100102604,1.0731009683045727,1.3276690275391871,1.4165163236356924,0.8248443089729477,18.440000534057617,180854440.0,0.6864913265053882,0.7537609362141907,1
2010-04-30,120.87999725341797,121.01000213623047,118.77999877929688,118.80999755859375,270000900,49.35837688691762,0.8879413597677086,1.2397234939848916,1.4746225402998283,-1.0422636445043234,22.049999237060547,186293725.0,0.567715293324917,0.7439871274511128,1
2010-05-03,119.37999725341797,120.68000030517578,119.19999694824219,120.3499984741211,182747900,55.17900013502632,0.8556033764288173,1.1628994704736768,1.5028639836057,0.30537449533972555,20.190000534057617,190138740.0,0.6448552380720264,0.736035813329639,1
2010-05-04,119.01000213623047,119.02999877929688,116.91999816894531,117.5199966430664,360353400,44.95366792319384,0.5947617519460948,1.0492719267681605,1.640516578003563,-2.0603203483936525,23.84000015258789,202637200.0,0.5065859255550649,0.7207550345699238,1
2010-05-05,116.55999755859375,117.80000305175781,115.97000122070312,116.81999969482422,328973200,42.839023848358536,0.327780531742917,0.9049736477631118,1.6540512389357864,-2.2963774121760197,24.90999984741211,209857045.0,0.48330664322254624,0.7071805732193679,1
2010-05-06,116.26000213623047,117.0,105.0,112.94000244140625,647356600,33.44716740791533,-0.19464363001931417,0.6850501922066267,2.3930475790118018,-3.262388275397005,32.79999923706055,234289675.0,0.37746385891045275,0.6874576386209178,1
2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623047,637558800,30.34502322458033,-0.7357492667984076,0.4008903004056198,2.5335436791507466,-2.8666087629429238,40.95000076293945,259517290.0,0.3461512700922331,0.6646204393394636,1
2010-05-10,115.80999755859375,116.6500015258789,114.91000366210938,116.16000366210938,396159600,46.05919782285265,-0.7604245098823128,0.16862733834803328,2.7375762299005815,-0.9979914041061579,28.84000015258789,273811320.0,0.5226129654286643,0.6504493663093142,1
2010-05-11,115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105469,317849800,45.31769627054704,-0.7974160913013435,-0.024581347581842078,2.7170348526392676,-1.0160425621582392,28.31999969482422,283451630.0,0.5190796168887114,0.6362633101176546,1
2010-05-12,116.29000091552734,117.62000274658203,116.08999633789062,117.44999694824219,235607100,49.60664638569065,-0.6880803569531224,-0.15728114945609814,2.6508181428455586,-0.4014286601611864,25.520000457763672,287151535.0,0.5695527675476562,0.6223351485381867,1
2010-05-13,117.12999725341797,117.68000030517578,115.88999938964844,115.98999786376953,234452500,46.097472661080346,-0.7110442486672639,-0.26803376929833134,2.5893311980371148,-0.8226042307455683,26.68000030517578,291643395.0,0.534074735204673,0.6070448605621497,1
2010-05-14,115.12000274658203,115.33000183105469,112.87000274658203,113.88999938964844,345601400,41.545118118125096,-0.8884540791576114,-0.3921178312701874,2.627235763690714,-1.3875179465205971,31.239999771118164,290584130.0,0.47838338442475214,0.5960944586387049,1
2010-05-17,114.19999694824219,114.5199966430664,111.7699966430664,113.94999694824219,325739800,41.7221948233444,-1.012539422256154,-0.5162021494673807,2.636004637712806,-1.2275082393822696,30.84000015258789,295973730.0,0.48443784710135573,0.5844544740340105,1
2010-05-18,114.87999725341797,115.22000122070312,112.02999877929688,112.4000015258789,360556800,38.47918660752328,-1.2218647313423077,-0.6573346658423661,2.6755759094051945,-1.5260178555270252,33.54999923706055,306116170.0,0.4487872762935642,0.5687692038172305,1
2010-05-19,111.7699966430664,112.7699966430664,110.36000061035156,111.76000213623047,394742700,37.1936526280823,-1.4229957398422641,-0.8104668806423456,2.656605918213027,-1.5252428361900006,35.31999969482422,316207800.0,0.4355674832432975,0.5533975018293369,1
2010-05-20,109.37999725341797,109.88999938964844,107.47000122070312,107.54000091552734,530418300,30.06195929607071,-1.9009988126565247,-1.0285732670451815,2.7732769894497635,-2.273248604776388,45.790000915527344,336960700.0,0.34214495065638606,0.5328134627521391,1
2010-05-21,105.91000366210938,109.37999725341797,105.36000061035156,109.11000061035156,500909400,35.051543312576726,-2.1285966996030226,-1.2485779535567496,2.862328393279524,-1.6623770824824236,40.099998474121094,353139395.0,0.40248023357950297,0.5139064201254391,1
2010-05-24,108.5199966430664,109.38999938964844,107.61000061035156,107.70999908447266,269823000,32.80408119132184,-2.3943376535531087,-1.4777298935560215,2.7850191351379063,-1.786647507227296,38.31999969482422,359457680.0,0.38945036828591284,0.49612146398668155,1
2010-05-25,105.11000061035156,107.87000274658203,104.37999725341797,107.81999969482422,396505200,33.1666826309127,-2.566478379001026,-1.6954795906450224,2.835375303568346,-1.549118730929317,34.61000061035156,361490275.0,0.4075460098023605,0.48802285279317414,1
2010-05-26,108.4800033569336,109.47000122070312,106.8499984741211,107.16999816894531,349719300,32.06557536369647,-2.7239508254590987,-1.9011738376078378,2.8199915494978947,-1.5157149751259933,35.02000045776367,363942535.0,0.40026401243944076,0.4773475603289453,1
2010-05-27,109.19000244140625,110.80000305175781,108.77999877929688,110.76000213623047,300870500,43.26819156422257,-2.529902416314215,-2.0269195533491136,2.877849644734652,-0.6158946368538959,29.68000030517578,369297310.0,0.5057231273224319,0.4683091503697975,-1
2010-05-28,110.63999938964844,110.72000122070312,108.8499984741211,109.37000274658203,297933500,40.484490483215005,-2.4599225323542697,-2.113520149150145,2.8087177888328467,-0.8702072816810381,32.06999969482422,370693940.0,0.4763914946017912,0.4637429604336412,-1
2010-06-01,108.3499984741211,109.94999694824219,107.37000274658203,107.52999877929688,277909400,37.08337096881677,-2.523842625988408,-2.1955846445177976,2.792380389749083,-1.2589411127367784,35.540000915527344,375452015.0,0.4359615852207953,0.4532982777910797,1
2010-06-02,108.08000183105469,110.33999633789062,107.51000213623047,110.33000183105469,240243700,44.69722533166487,-2.321798665293869,-2.220827448673012,2.795067090599874,-0.42165389702224937,30.170000076293945,369446530.0,0.5193187642374009,0.45393491972519645,-1
2010-06-03,110.6500015258789,111.05999755859375,109.58000183105469,110.70999908447266,226618300,45.65834750530758,-2.1067296996303924,-2.198007898864488,2.701133421809816,-0.23759529031648985,29.459999084472656,364328785.0,0.5332591124610778,0.45643254318712306,-1
2010-06-04,108.61000061035156,109.33000183105469,106.45999908447266,106.81999969482422,398475600,38.31698366773554,-2.2245333992149483,-2.2033129989345803,2.8117667488234006,-1.2824858670612613,35.47999954223633,351884735.0,0.44412022330022716,0.45976536140661184,1
2010-06-07,107.19999694824219,107.61000061035156,105.41000366210938,105.48999786376953,264609100,36.17529643985759,-2.3975759492389557,-2.2421655889954555,2.7680689059247428,-1.4883164622351717,36.56999969482422,333237250.0,0.4220330961980694,0.4635594527119036,1
2010-06-08,105.56999969482422,106.83000183105469,104.6500015258789,106.62000274658203,357774300,39.280606174263305,-2.415684954198781,-2.276869462036121,2.7260640058712458,-1.0761409121974466,33.70000076293945,331317985.0,0.45937428282270015,0.4603975185816053,1
2010-06-09,107.23999786376953,108.27999877929688,105.5999984741211,106.05000305175781,268023300,38.269157144722406,-2.447813808905991,-2.311058331410095,2.7227737415358555,-1.1360754424853339,33.72999954223633,328826660.0,0.451620090046091,0.4570245422394743,1
2010-06-10,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,317890600,46.3589051673983,-2.1977973488873914,-2.2884061349055544,2.759718321695404,-0.12300968913297643,30.56999969482422,332940835.0,0.537048455778491,0.45539932665101607,-1
2010-06-11,108.19000244140625,109.75,108.12000274658203,109.68000030517578,214128200,47.62269259050667,-1.9345902784572502,-2.217642963615894,2.6790239596755874,0.19590925426090208,28.790000915527344,331924620.0,0.5598058505872419,0.4566858824201446,-1
2010-06-14,110.5199966430664,111.12000274658203,109.4000015258789,109.51000213623047,207196100,47.23825635838191,-1.7198884073699219,-2.1180920523666997,2.6105223354632687,0.24035515320668405,28.579999923706055,325004355.0,0.5606750988249122,0.4608004681401526,-1
2010-06-15,110.27999877929688,112.0999984741211,110.08999633789062,112.0,238268700,53.197837043365446,-1.3334425145948643,-1.9611621448123329,2.6090561927795086,1.5347797047946534,25.8700008392334,320630800.0,0.6416979966328493,0.4686634756167273,-1
2010-06-16,111.41999816894531,112.41999816894531,111.19999694824219,111.95999908447266,216374000,53.09408459781676,-1.0186665461141047,-1.7726630250726871,2.5098379804883386,1.555024986385906,25.920000076293945,313421660.0,0.643309624698161,0.478389593036957,-1
2010-06-17,112.27999877929688,112.33000183105469,111.05000305175781,112.13999938964844,263185800,53.533256551506256,-0.7460794633175425,-1.5673463127216583,2.4219923232603766,1.6109041655292113,25.049999237060547,306843815.0,0.6513117324985467,0.48917680549971954,-1
2010-06-18,111.83000183105469,112.12999725341797,111.37000274658203,111.7300033569336,174006600,52.331378909645146,-0.5567179912198128,-1.3652206484212892,2.3039926318179504,1.2617080536967664,23.950000762939453,289023230.0,0.6383733403804571,0.5039882249859231,-1
