Date,open,high,low,close,volume,rsi,macd,macd_signal,atr,price_zscore,vix_close,volume_20d_ma,norm_rsi,norm_macd,norm_zscore,norm_vix,greed_index
2000-01-20,146.96875,146.96875,143.8125,144.75,5800100,52.051574475147994,0.96824162605472,0.9293377125364043,2.643720525950951,-0.009398399760339215,21.75,6080530.0,0.5026399161328954,0.6879022578405763,0.49843360003994347,0.828552014997076,0.6040335410286773
2000-01-21,145.5,145.5,144.0625,144.4375,6244800,51.298478332482475,0.8580635694395085,0.9150828839170252,2.557561916954455,-0.13169243996735466,20.81999969482422,6123895.0,0.4919318866916536,0.684840583455062,0.4780512600054409,0.8411964783369352,0.5975904190361491
2000-01-24,145.65625,145.84375,139.40625,140.34375,7896900,42.602680129799175,0.4353962764282642,0.819145562419273,2.834700351457708,-1.4762753786627185,24.06999969482422,6232655.0,0.36828915650868155,0.6730953261473692,0.25395410355621356,0.7970088521331191,0.4921273189708131
2000-01-25,140.515625,141.9375,139.0,141.9375,9942500,46.411251910661484,0.22642165909547884,0.7006007817545142,2.8420431834964432,-0.8237322175394179,23.020000457763672,6595230.0,0.42244200160786194,0.667288251192826,0.36271129707676364,0.8112848440720495,0.5372336791114727
2000-01-26,141.0,141.546875,140.09375,140.8125,5158100,44.182616773327446,-0.029628786496800785,0.5545548681042513,2.7707365275324114,-1.1026542349322745,23.030000686645508,6648910.0,0.39075376246764654,0.6601730132338985,0.3162242941779542,0.811148879033347,0.5138107422760986
2000-01-27,141.84375,142.21875,138.125,140.25,10922700,43.069001493950914,-0.27477225484975065,0.3886894435134509,2.865237489851525,-1.1694471233097308,23.540000915527344,7044995.0,0.3749196285208514,0.6533608629665036,0.30509214611504487,0.8042148176555958,0.5025014167557695
2000-01-28,139.4375,140.0625,135.53125,135.875,11916200,35.56137717448806,-0.8127077670368408,0.14841000140339258,2.997631240576416,-2.1909890746393788,26.139999389648438,7458740.0,0.268171156855533,0.6384124836855575,0.1348351542267702,0.7688647374386866,0.41569093781241606
2000-01-31,135.8125,139.671875,135.0,139.5625,10768700,44.36435331353493,-0.9307460427727392,-0.06742120743183379,3.1172200805352435,-0.9760589869794797,24.950000762939453,7838540.0,0.39333781530345485,0.6351323862103132,0.3373235021700867,0.785044188054093,0.5088351414082806
2000-02-01,139.75,141.6875,138.53125,140.9375,8419900,47.25768242336851,-0.9029327711382109,-0.23452352017310923,3.120007931925583,-0.4939143542537002,23.450000762939453,7851320.0,0.43447712214101497,0.6359052731531115,0.41768094095771663,0.8054384770712388,0.5455957870928194
2000-02-02,141.28125,142.25,140.375,141.0625,6205900,47.52485405906136,-0.8608804042320912,-0.35979489698490563,3.0310787939308987,-0.4825087671731648,23.1200008392334,7757125.0,0.43827594884956506,0.637073842091084,0.4195818721378059,0.8099252196177038,0.5486265663091447
2000-02-03,140.875,143.25,140.0,143.1875,7997500,51.97835715031518,-0.6486071207104374,-0.417557341730012,3.0467160229358345,0.13555737864846773,22.010000228881836,7548105.0,0.5015988627726381,0.642972581775312,0.5225928964414113,0.8250170017888492,0.5987560411101698
2000-02-04,143.1875,144.0,142.125,142.59375,4925400,50.68401676930223,-0.5222692818178416,-0.438499729747578,2.963022021297561,-0.14139288065222042,21.540000915527344,7483015.0,0.48319505730655377,0.6464833110179741,0.47643451989129665,0.8314072030117903,0.5841430297068337
2000-02-07,142.5625,142.78125,141.4375,142.375,5845800,50.18815988526452,-0.43478500027160294,-0.43775678385238304,2.847359734062021,-0.16254894682574164,22.790000915527344,7371980.0,0.4761446293304853,0.6489143611941509,0.4729085088623764,0.8144119621641688,0.5777048181763333
2000-02-08,143.96875,144.5625,143.625,144.3125,4936400,54.43973534907982,-0.2067299648689982,-0.3915514200557061,2.800226895914734,0.5732968896950587,21.25,7331715.0,0.5365963999066297,0.6552516508671594,0.5955494816158431,0.8353501113361247,0.6318688087264774
2000-02-09,144.46875,144.46875,141.265625,141.28125,8511500,47.59518318899529,-0.26750758710491596,-0.3667426534655481,2.829005331920824,-0.4750140492878101,22.899999618530273,7382105.0,0.43927593590466263,0.6535627366229914,0.420830991785365,0.8129163986038002,0.5531723997642963
2000-02-10,141.625,142.5625,140.875,141.5625,6690600,48.24536341052265,-0.28964096535696626,-0.3513223158438317,2.7474692367836226,-0.34369882879914115,23.06999969482422,7371250.0,0.4485206372911099,0.6529476849571605,0.4427168618668098,0.8106050448112163,0.5606621732434813
2000-02-11,141.84375,141.9375,138.03125,138.6875,9849800,42.4477738408938,-0.5330259088267155,-0.3876630344404085,2.8302392912990784,-1.2513421786131715,24.420000076293945,7605825.0,0.3660865943014695,0.6461844013221657,0.2914429702311381,0.7922501795092491,0.49241014793309845
2000-02-14,139.78125,139.78125,138.3125,139.5,8528800,44.478373320396045,-0.6528229339517395,-0.4406950143426748,2.732990056206287,-0.8839411415922465,24.3799991607666,7660400.0,0.39495902874645306,0.6428554309758557,0.35267647640129224,0.7927940396640593,0.5156488009068227
2000-02-15,139.25,141.21875,137.796875,141.078125,11078300,48.294326655418736,-0.6133511110843983,-0.4752262336910195,2.782196123620124,-0.20412129272959206,22.920000076293945,7889890.0,0.44921682976665533,0.6439522906658443,0.465979784545068,0.812644468526395,0.5642020406541236
2000-02-16,140.375,140.9375,138.796875,139.0,8845400,44.005281419266346,-0.7412124907628765,-0.5284234851053909,2.746414257647258,-1.0135422984743563,23.510000228881836,8024265.0,0.38823228866811516,0.6403992246281549,0.33107628358760727,0.8046227127717034,0.5105125596647393
2000-02-17,140.4375,140.4375,138.21875,138.28125,7584200,42.59623091967763,-0.8902781017273185,-0.6007944084297765,2.7087239535295966,-1.244336627461019,23.170000076293945,8113470.0,0.3681974572847155,0.6362569264530765,0.29261056208983016,0.8092454203568707,0.49490156469384167
2000-02-18,138.875,138.875,134.625,135.3125,9409200,37.28562970626773,-1.2337451404974615,-0.7273845548433135,2.818815099706054,-2.275136568562364,26.0,8271690.0,0.2926877435546534,0.6267125192709497,0.12081057190627265,0.7707681961151627,0.4207333548803384
2000-02-22,135.1875,136.34375,133.53125,134.96875,16415400,36.71485062707762,-1.5162051265367893,-0.8851486691820087,2.8183640211556216,-2.028557034052874,25.860000610351562,8697615.0,0.2845720212210082,0.6188634018445135,0.16190716099118765,0.7726716547916389,0.42451725201387136
2000-02-23,135.625,137.46875,134.5,136.5625,12119000,41.208539381034804,-1.5930902423620523,-1.0267369838180174,2.8291058767873634,-1.2561294304223343,23.889999389648438,8806440.0,0.3484663220294535,0.6167268857633521,0.29064509492961094,0.7994561709644054,0.48075215914325514
2000-02-24,136.6875,137.03125,133.09375,133.8125,17375000,36.40501916754897,-1.8545462135372475,-1.1922988297618633,2.908276885588266,-1.9383572427088265,24.3799991607666,9417285.0,0.2801666283335703,0.6094614367757871,0.1769404595485289,0.7927940396640593,0.4279058385311032
2000-02-25,135.1875,136.71875,133.125,133.328125,10559900,35.61748507862703,-2.076895806753896,-1.36921822516027,2.95723925090339,-1.8012860795606902,25.200000762939453,9399145.0,0.2689689369202137,0.603282692340691,0.19978565340655163,0.7816451398845687,0.4245302718944478
2000-02-28,133.375,136.6875,132.71875,136.125,13397800,43.25127534634631,-2.0043204646102026,-1.4962386730502566,3.029490018696005,-0.9456428221189449,24.68000030517578,9473225.0,0.37751132122413666,0.6052994466099854,0.34239286298017585,0.7887151663010223,0.49828602366789143
2000-02-29,136.0625,137.4375,135.75,137.4375,8242500,46.45950610503709,-1.8199173280063121,-1.5609744040414677,2.933633588789148,-0.5026347275460774,23.3700008392334,9346915.0,0.42312811232436165,0.6104237188770157,0.41622754540898715,0.8065261714481795,0.5358867320765812
2000-03-01,137.625,139.0,137.21875,138.4375,6868000,48.83298275994141,-1.5749300576983387,-1.563765534772842,2.8513204753042087,-0.1576636793443017,21.639999389648438,9269320.0,0.4568758059572891,0.6172315286471459,0.47372272010928307,0.8300476044901242,0.5669506930322263
2000-03-02,138.6875,139.125,137.34375,138.53125,7600200,49.060969310469154,-1.357561910788121,-1.522524809975898,2.7748868699253366,-0.0903294484240873,21.059999465942383,9339035.0,0.46011747266748837,0.6232718465477055,0.4849450919293188,0.8379333952061134,0.5732770558036229
2000-03-03,140.4375,141.71875,139.71875,141.125,12770300,55.0309674089988,-0.9648796086700031,-1.410995769714719,2.8043592363592413,0.7860859783845262,19.209999084472656,9577675.0,0.5450029365299759,0.6341838682603288,0.6310143297307543,0.8630863568471292,0.6436580855796328
2000-03-06,140.8125,141.34375,138.75,139.75,11967100,51.57982673165408,-0.7559133650313754,-1.2799792887780503,2.7893157194764386,0.40032445491573304,21.5,9929760.0,0.4959322881953881,0.6399907105231212,0.5667207424859555,0.8319510631666003,0.6061054185132907
2000-03-07,140.0,140.15625,135.21875,137.046875,20062000,45.53419986828965,-0.7992128793882216,-1.1838260069000845,2.9427574537995502,-0.44763090391724975,24.309999465942383,10640570.0,0.40997148349050916,0.6387874853248899,0.42539484934712507,0.7937457690022973,0.5355742141310662
2000-03-08,136.46875,137.84375,135.03125,136.875,11808500,45.17165751274154,-0.8377399874525224,-1.114608803010572,2.9334533499567255,-0.4331918951394801,23.81999969482422,10984175.0,0.4048166114934679,0.6377168777689737,0.42780135081008663,0.8004079003026434,0.535111870373728
2000-03-09,137.25,140.875,136.125,140.875,5500900,54.29259661553914,-0.5392898300960383,-0.9995450084276654,3.063206682102674,1.2234030741794688,22.209999084472656,10833645.0,0.5345042820461875,0.6460103368315373,0.7039005123632448,0.8222977788128375,0.648243438419999
2000-03-10,140.1875,142.0,139.53125,140.125,7924600,52.52813436684809,-0.3591446660122415,-0.8714649399445806,3.0207454905239115,0.9814959649819932,21.239999771118164,10895345.0,0.5094159664427242,0.6510162867592607,0.6635826608303322,0.8354860763748272,0.6337833913699737
2000-03-13,136.6875,140.46875,135.6875,138.59375,10540500,49.02498429168179,-0.33606347288662164,-0.7643846465329889,3.1464958126293467,0.3251627508725848,22.850000381469727,10929880.0,0.4596058133735569,0.6516576767052336,0.5541937918120975,0.8135961978646331,0.5877318586258157
2000-03-14,139.28125,140.09375,136.15625,136.625,8263900,44.88064756995051,-0.4712014159034652,-0.7057480004070842,3.2029961117272507,-0.464208078987637,24.40999984741211,10916635.0,0.40067883563915124,0.6479024064512777,0.4226319868353938,0.7923861445479516,0.5328556418225852
2000-03-15,136.875,140.4375,136.0625,139.8125,10300800,51.961297813866814,-0.3174354007069269,-0.6280854804670527,3.2867106751753044,0.981620289701646,22.34000015258789,10877760.0,0.5013563016086802,0.6521753214449958,0.663603381616941,0.8205302592423843,0.6278043131043363
2000-03-16,141.625,146.84375,140.875,146.34375,25601400,62.57109258783293,0.3276654419764782,-0.4369352959783465,3.55417776980564,2.830578293858474,20.770000457763672,11715560.0,0.6522135273581696,0.6701016562052405,0.9717630489764124,0.8418762775977683,0.7576336074991521
2000-03-17,145.8125,148.0,145.4375,146.9375,10272900,63.363273507668616,0.8767169233725838,-0.17420485210816045,3.4833436433909517,2.387237401895167,22.3700008392334,11849995.0,0.6634772905509629,0.6853589307348682,0.8978729003158611,0.8201223641262767,0.7460617552557864
2000-03-20,146.875,147.34375,144.78125,146.1875,12502300,61.59002369180566,1.2370653270490664,0.10804918372328493,3.4175690974344555,1.859802218010147,22.959999084472656,12004650.0,0.6382640273841506,0.6953724444170921,0.8099670363350245,0.8121006343042645,0.7187936339649366
2000-03-21,145.53125,149.75,144.5,149.1875,13612600,65.72229416148745,1.744608203695293,0.43536098771768655,3.54845701904628,2.1711344424828707,21.700000762939453,11864510.0,0.6970194389998744,0.7094762603012749,0.8618557404138117,0.8292318142579092,0.7589205385945489
2000-03-22,149.5625,150.84375,148.6875,150.09375,8260000,66.88141295816874,2.1946676289458082,0.7872223159633109,3.4490136605429744,1.9922855656894523,21.489999771118164,11671560.0,0.7135005726793395,0.7219827017523266,0.8320475942815754,0.8320870282053029,0.7626236939195767
2000-03-23,149.15625,153.46875,149.15625,152.65625,11654500,69.97330467782399,2.726683786860633,1.1751146101427754,3.5106912562184767,2.1218771366800833,22.260000228881836,11385535.0,0.7574631767713175,0.7367665915159319,0.8536461894466806,0.8216179536193249,0.7853914176249146
2000-03-24,152.875,155.75,151.71875,153.5625,11462900,71.00429589210533,3.1847256907898043,1.5770368262721814,3.5478740236314423,1.9848857161552356,23.309999465942383,11430685.0,0.7721225059734449,0.7494948534569629,0.8308142860258726,0.8073419616803945,0.786379222622024
2000-03-27,153.375,153.78125,151.8125,151.9375,8798600,66.58918938798925,3.377667630440442,1.9371629871058336,3.4350794505149107,1.507811889779584,24.530000686645508,11200725.0,0.7093455406513817,0.7548564055905503,0.7513019816299306,0.7907545900162011,0.7431208117078891
2000-03-28,151.25,152.984375,150.59375,151.0625,6334400,64.27171048939985,3.420540459164556,2.2338384815175782,3.360475561192417,1.2217543459756792,24.860000610351562,11105320.0,0.6763940609270015,0.756047773868152,0.7036257243292798,0.7862678474697361,0.7197458935042342
2000-03-29,151.5625,152.484375,149.65625,151.21875,6747500,64.50924350004077,3.4276141516502037,2.4725936155441035,3.3224505211072444,1.1253836014039207,24.100000381469727,11099295.0,0.6797714656527875,0.7562443406234539,0.6875639335673202,0.7966009570170116,0.7199904325026721
2000-03-30,150.15625,151.921875,147.125,148.6875,9491900,57.80462550680002,3.1921720115560674,2.6165092947464963,3.4277665553138696,0.6318092189820466,25.469999313354492,11193880.0,0.5844406801174971,0.7497017749643554,0.6053015364970077,0.7779741875703189,0.6603717718533352
2000-03-31,149.625,152.3125,148.4375,150.375,9249100,60.73454789248398,3.1059461523762764,2.714396666272452,3.459711801362879,0.8314011388399815,24.110000610351562,11017820.0,0.6261002948586012,0.7473056943605586,0.6385668564733302,0.7964649919783091,0.6869076265058801
2000-04-03,150.125,151.25,148.6875,151.25,8508200,62.20019619982164,3.072795451852187,2.7860764233883994,3.3956252441226735,0.8842816354983859,24.030000686645508,10844875.0,0.6469398720869873,0.7463844886888074,0.6473802725830643,0.7975526863552497,0.6970394383602192
2000-04-04,151.75,153.0,141.390625,150.125,19585500,59.143479481808036,2.922061479055799,2.8132734345218795,3.9823216552567686,0.619599241873624,27.1200008392334,10821050.0,0.6034774099182455,0.7421958293702894,0.6032665403122707,0.7555404489053148,0.6615915276848732
2000-04-05,147.875,150.8125,147.625,149.1875,8387200,56.64526077838602,2.69587889092125,2.789794525801754,3.9255486798812855,0.37561614278921934,28.40999984741211,10649985.0,0.567956049614605,0.7359105720530417,0.5626026904648699,0.7380013738355627,0.6344853471165368
2000-04-06,150.25,151.6875,149.0,150.484375,6378500,59.21192089826975,2.5914024598651793,2.750116112614439,3.8371166313183367,0.5523608199051403,27.149999618530273,10693865.0,0.6044505561886253,0.7330073368474013,0.5920601366508568,0.7551325797218869,0.6578202331194791
2000-04-07,151.5625,152.125,150.5,151.4375,6023600,61.03755770300464,2.556048817757244,2.711302653643,3.6802243719384555,0.6661395886653999,24.389999389648438,10598815.0,0.6304086929345177,0.7320249149042141,0.6110232647775666,0.7926580746253568,0.6793047280352347
2000-04-10,151.75,153.109375,150.3125,150.84375,9624200,59.25818103723827,2.4518566614873976,2.6594134552118796,3.6171279882285656,0.4664327494737349,25.989999771118164,10553000.0,0.6051083140789759,0.7291295792464344,0.5777387915789558,0.7709041611538652,0.6575978320274415
2000-04-11,150.0,151.625,148.375,150.40625,9006400,57.91836203623134,2.3073829588658725,2.5890073559426785,3.590904560497954,0.27152750991639807,27.25,10590125.0,0.5860578628869967,0.7251148829603895,0.5452545849860663,0.7537729552675412,0.6392516297975981
2000-04-12,150.375,151.15625,146.15625,146.28125,10779200,47.104298123184286,1.8388365199587895,2.4389731887459005,3.6915542347481,-1.7169354227256026,28.979999542236328,10614045.0,0.4322962005970756,0.7120947165634111,0.21384409621239955,0.7302515481582761,0.5041565524256476
2000-04-13,147.46875,148.15625,143.78125,144.25,12225800,42.860506346188615,1.2887492926674042,2.2089284095302015,3.7403717894089503,-2.374323646861856,29.399999618530273,9945265.0,0.3719551037356192,0.6968086602892608,0.10427939218969066,0.7245411461961679,0.4539078812292716
2000-04-14,142.625,142.8125,133.5,136.0,29604000,30.744965750119974,0.18496301153976447,1.8041353299321143,4.241059518736883,-3.4509690574911045,33.4900016784668,10911820.0,0.19968816721927782,0.6661361807789985,0.0,0.6689326901354564,0.34688904107060214
2000-04-17,135.1875,140.75,134.6875,140.75,23918200,41.07313165246141,-0.3030172715264996,1.3827048096403916,4.3711624102556765,-1.941838931160214,28.950000762939453,11482615.0,0.3465410035183222,0.6525759785100674,0.17636017813996432,0.730659417341704,0.450535516205676
2000-04-18,140.5625,144.46875,139.78125,144.46875,11069200,47.654810542074706,-0.385232396190645,1.0291173684741843,4.3937579523802714,-0.982541608585736,26.1200008392334,11355445.0,0.44012375787068386,0.6502913498914562,0.3362430652357107,0.7691366415834121,0.5271837144903894
2000-04-19,144.5,145.125,142.53125,143.125,6553700,45.66981840427982,-0.552449574817075,0.7128039798159326,4.26518595578168,-1.1672218429458807,27.020000457763672,11270130.0,0.4118997994038279,0.6456446482854684,0.30546302617568655,0.7569000733596605,0.5063614693256943
2000-04-20,143.5625,143.9375,142.375,143.8125,8537600,46.88874489853153,-0.6223211583584032,0.44577895218106545,4.072136958940132,-0.918555057279159,25.850000381469727,11114285.0,0.42923131930905456,0.643703027202507,0.3469074904534735,0.7728076198303414,0.5243761552208862
2000-04-24,141.5,143.3125,140.5,142.25,12893100,44.44800958463895,-0.7946157476473843,0.1977000122153755,4.017877176158694,-1.1467347244009156,27.3700008392334,11185795.0,0.39452729665009384,0.6389152323639116,0.30887754593318073,0.7521414007357905,0.4977977544666141
2000-04-25,144.625,148.15625,144.4375,148.15625,14102000,54.1611981059501,-0.44939508970969655,0.0682809918303611,4.152760949290216,0.2170718799478355,25.239999771118164,11450965.0,0.53263596931757,0.6485083698563394,0.5361786466579725,0.7811013056624382,0.6062120521623781
2000-04-26,147.96875,148.75,146.0,146.484375,7711100,51.420416415959785,-0.30717069856527246,-0.006809346248765613,4.052563738626629,-0.115945510993252,26.969999313354492,11519800.0,0.4936656846942063,0.6524605613247642,0.4806757481677913,0.757579898553173,0.5756095154868283
2000-04-27,143.0,147.34375,143.0,146.0,15595300,50.62116952491837,-0.23088041264225012,-0.05162355952746252,4.073362757296156,-0.17289156793332375,26.190000534057617,11962190.0,0.48230145275191966,0.6545805480212968,0.4711847386777794,0.768184912245174,0.5717106208896179
2000-04-28,147.0,147.859375,145.0625,145.09375,8743400,49.08395012908014,-0.24077115258700132,-0.08945307813937028,3.9821850603464304,-0.34866250619759925,26.200000762939453,11924765.0,0.4604442294629743,0.6543056999610485,0.4418895823004001,0.7680489472064714,0.5570265376787737
2000-05-01,146.5625,148.484375,145.84375,147.0625,7328300,52.4613157131613,-0.08872519496432574,-0.08930750150436137,3.9399307703216855,0.17017957927796368,25.8799991607666,11828725.0,0.5084658937091555,0.65853081726821,0.5283632632129939,0.7723997506469134,0.5952451237092857
2000-05-02,145.5,147.125,144.125,144.125,9411900,47.40830955257002,-0.20292024018917232,-0.11203004924132356,3.872792858155851,-0.4841347057148691,28.5,11873910.0,0.4366188403663012,0.655357517106104,0.4193108823808551,0.7367777144199197,0.5369367589278964
2000-05-03,144.0,144.0,139.78125,140.75,12630700,42.359987443784796,-0.5593075805768422,-0.20148555550842728,3.9064326540018617,-1.214257998240566,31.6299991607666,11526170.0,0.36483838803466184,0.6454540751240292,0.29762366695990566,0.6942216427478543,0.4733952321802226
2000-05-04,142.0,142.359375,140.75,141.8125,5963600,44.36840471002395,-0.7473967209879504,-0.310667788604332,3.742357107287443,-0.8549699112827905,30.770000457763672,11404990.0,0.3933954207942081,0.6402273746259322,0.35750501478620156,0.7059143508167958,0.49808751636346915
2000-05-05,141.0625,144.0,140.9375,143.53125,7862400,47.552065059273914,-0.7491344039768535,-0.3983611116788363,3.69379588533834,-0.34708473661229083,27.530000686645508,11479185.0,0.43866285322324877,0.640179087156896,0.4421525438979515,0.7499660119819094,0.5419246698966509
2000-05-08,142.75,143.375,141.84375,142.453125,5064100,45.78218898901303,-0.8279629658174201,-0.4842814825065531,3.550489036385602,-0.5609340726421324,28.200000762939453,11431210.0,0.41349756024933415,0.6379885657767895,0.40651098789297796,0.7408565618502769,0.5224702472037426
2000-05-09,143.0625,143.40625,140.265625,141.3125,5620300,43.919709959091435,-0.9712777881618138,-0.5816807436376052,3.5212130337866303,-0.8245745716242091,28.93000030517578,11231015.0,0.3870155758701451,0.6340060729454922,0.3625709047292985,0.730931347419109,0.5003078953668381
2000-05-10,140.5,140.96875,137.75,138.125,10293900,39.1291405445301,-1.3267662924127137,-0.7306978533926269,3.524162102801871,-1.7192418638925857,29.8700008392334,11295390.0,0.318900025377652,0.6241276082017283,0.21345968935123572,0.7181509190405474,0.4387076534697631
2000-05-11,140.125,141.5,139.125,141.28125,7091100,45.47158187190519,-1.3383824562285156,-0.8522347739598047,3.5135076668874516,-0.5966756806003941,27.760000228881836,11110985.0,0.409081138538717,0.62380481333399,0.40055405323326765,0.7468388938897901,0.5178720075068963
2000-05-12,141.8125,143.46875,141.625,142.8125,5960800,48.2867740354368,-1.2100802204006698,-0.9238038632479778,3.418792833538348,-0.05371869282918085,26.049999237060547,10797735.0,0.44910944151628024,0.6273701300686119,0.4910468845284699,0.7700883968543297,0.5573448588967944
2000-05-15,142.75,145.609375,142.0,145.28125,4441300,52.540989839184235,-0.8988311157446844,-0.9188093137473191,3.432405845428466,0.7460864904421016,24.860000610351562,9539600.0,0.5095987542283172,0.636019251686064,0.6243477484070169,0.7862678474697361,0.6131664712038903
2000-05-16,146.5625,147.71875,145.3125,146.6875,8192200,54.82093914510137,-0.5325524028006043,-0.8415579315579762,3.3613411421835755,1.1860493158481586,24.34000015258789,8753300.0,0.5420166128643858,0.6461975593076673,0.6976748859746932,0.7933378738861898,0.6442487089794644
2000-05-17,145.6875,146.1875,144.46875,145.15625,5907200,51.89732702037242,-0.3616639251059439,-0.7455791302675698,3.279727489170463,0.5544937683098214,23.979999542236328,8495200.0,0.5004467216741807,0.6509462805232223,0.5924156280516369,0.7982325115487623,0.6084975726943966
2000-05-18,145.625,146.3125,143.375,143.375,4325600,48.64724029153165,-0.3657494320391379,-0.6696131906218835,3.25528266851543,-0.16091666812061334,23.959999084472656,8383795.0,0.45423479412952844,0.650832750730508,0.4731805553132311,0.7985044416261673,0.5661974671857927
2000-05-19,142.5625,143.234375,140.40625,141.125,6518400,44.828286339916374,-0.5442694225760647,-0.6445444370127198,3.2348160493357567,-0.9783985942296458,25.440000534057617,8282835.0,0.3999343283166191,0.6458719618119121,0.3369335676283924,0.7783820567537469,0.512211248565458
2000-05-22,141.25,141.46875,137.0,140.0625,10839400,43.10733537618538,-0.7626908462437143,-0.6681737188589187,3.3229541886689167,-1.295014663341131,26.0,8180150.0,0.37546468554120865,0.639802375011826,0.2841642227764782,0.7707681961151627,0.48913283299717686
2000-05-23,140.4375,140.8125,137.5625,138.0,7979200,39.90481868276513,-1.089657023234139,-0.7524703797339628,3.3177431751925655,-1.8473222728575112,25.8700008392334,7874010.0,0.32992914087909375,0.6307165007481579,0.19211295452374813,0.7725356897529364,0.451044685356606
2000-05-24,138.0,140.6875,136.5,140.25,11081500,44.728868904211446,-1.1539221815800715,-0.8327607401031846,3.379868662678811,-0.9264746316348071,24.31999969482422,8042530.0,0.3985207440898653,0.6289306733771421,0.3455875613941988,0.7936098039635948,0.5130339053829333
2000-05-25,140.6875,141.8125,137.71875,137.84375,8278900,40.94356512395325,-1.3830738334855255,-0.9428233587796528,3.430860186773182,-1.6207348093224916,24.579999923706055,7676710.0,0.34469873913365234,0.6225629104614514,0.22987753177958473,0.790074790755368,0.4663825422527418
2000-05-26,138.8125,139.6875,137.328125,138.0,4814000,41.29100640744143,-1.5343826908645894,-1.0611352251966402,3.3543255305750974,-1.3957122573106209,24.469999313354492,7480240.0,0.3496388938920158,0.6183582760072713,0.26738129044822984,0.7915703802484162,0.47531754689758976
2000-05-30,140.0,142.9375,139.46875,142.5,5362700,50.35054098090615,-1.2764693148411652,-1.1042020431255453,3.4674094212483046,0.3018454897608488,23.6200008392334,7381960.0,0.4784534733868065,0.6255252818640747,0.5503075816268082,0.8031271232786552,0.5871733867086303
2000-05-31,142.5625,144.0,142.09375,142.8125,6056500,50.91698200711696,-1.0349249967050014,-1.0903466338414365,3.355898034016283,0.45755363226534784,23.649999618530273,7214190.0,0.4865075143541713,0.632237417424668,0.5762589387108913,0.8027192540952272,0.5968461277878259
