Date,open,high,low,close,volume,rsi,macd,macd_signal,atr,price_zscore,vix_close,volume_20d_ma,norm_rsi,norm_macd,norm_zscore,norm_vix,greed_index,fear_index,p_pullback,signal
2010-01-19,0.4244999885559082,0.4384999871253967,0.4232499897480011,0.4357500076293945,545328000,52.296224893753056,0.0130083778509606,0.0202709045818134,0.0152811188130016,-1.0539462980397547,17.579999923706055,591378200.0,0.4610294920869028,0.3912332979938187,0.3371664923226265,0.8852481395020487,0.5045765410659429,0.4954234589340571,,0.0
2010-01-20,0.4302499890327453,0.4357500076293945,0.4244999885559082,0.4339999854564667,719728000,51.435967789886675,0.0111687527350183,0.0184504742124543,0.0149931831173219,-1.3373819600152932,18.68000030517578,586723200.0,0.4491787929135192,0.3911185671064234,0.2988484557841973,0.8702923223696059,0.4873742963934371,0.5126257036065629,,0.0
2010-01-21,0.4337500035762787,0.4415000081062317,0.4222500026226043,0.426250010728836,608632000,47.69429520490119,0.0089819401703519,0.0165567674040339,0.0152972418577723,-1.7907851403404718,22.270000457763672,595765200.0,0.3976343929769549,0.3909821833704455,0.2375522889248569,0.8214819885806224,0.4418537535696465,0.5581462464303535,,0.0
2010-01-22,0.4212499856948852,0.4289999902248382,0.4090000092983246,0.4115000069141388,1067916000,41.50581083562225,0.0059896287094512,0.0144433396651173,0.0156331517912538,-2.2973774527238295,27.309999465942383,609508800.0,0.3123832904055288,0.390795563528013,0.1690654139822531,0.7529571909680056,0.3771246186372876,0.6228753813627124,,0.0
2010-01-25,0.4182499945163727,0.426499992609024,0.4152500033378601,0.418500006198883,643676000,45.14358576211537,0.0041353717675348,0.0123817460856008,0.0155879256415132,-1.6338317978941164,25.40999984741211,619582800.0,0.3624964206785495,0.3906799201055781,0.2587710158442912,0.7787899518698544,0.4244314827367024,0.5755685172632976,,0.0
2010-01-26,0.4165000021457672,0.4192500114440918,0.4050000011920929,0.4052500128746032,714636000,40.064503858384136,0.0015785000889678,0.0102210968862742,0.0154923602565479,-1.9880199599003152,24.549999237060547,648474000.0,0.2925281850806437,0.3905204570964599,0.2108878566164171,0.7904826858714755,0.3869445706291674,0.6130554293708326,,0.0
2010-01-27,0.4050000011920929,0.4177500009536743,0.4004999995231628,0.4162499904632568,812504000,45.54233916676881,0.0004347555320462,0.0082638286154286,0.0156179060546881,-1.30411271841302,23.13999938964844,665811200.0,0.3679895536287708,0.3904491258089971,0.3033461679155372,0.8096533154729784,0.4437458857608027,0.5562541142391972,,0.0
2010-01-28,0.4194999933242798,0.4210000038146972,0.3964999914169311,0.4022499918937683,687764000,40.47237976010193,-0.0015831041124759,0.0062944420698477,0.0162523422220509,-1.7015469611121234,23.729999542236328,676407000.0,0.2981469874010264,0.3903232790668274,0.2496165146770485,0.8016315597182866,0.4009315306803626,0.5990684693196374,,0.0
2010-01-29,0.4067499935626983,0.4112499952316284,0.3787499964237213,0.3847500085830688,774700000,35.19768243278209,-0.0045420172705765,0.0041271502017628,0.0174128891210406,-2.0658641757487852,24.6200008392334,679941600.0,0.2254839998176927,0.390138742157969,0.200363995623073,0.7895309306005579,0.3572653952871563,0.6427346047128437,,0.0
2010-02-01,0.3862499892711639,0.4149999916553497,0.382999986410141,0.414249986410141,949832000,47.59621292145179,-0.004455218610284,0.0024106764393535,0.0184548259870526,-0.8194528498878091,22.59000015258789,692416200.0,0.3962832345498134,0.3901441554822566,0.3688679671888484,0.8171312110728599,0.4726532721346884,0.5273467278653116,,0.0
2010-02-02,0.4127500057220459,0.4237500131130218,0.4115000069141388,0.418500006198883,849812000,49.106960853202466,-0.0039974093222316,0.0011290592870364,0.0180116245736119,-0.5759822070931032,21.479999542236328,694896600.0,0.417094942102733,0.3901727074222257,0.401783080698621,0.8322229932440054,0.492117710071236,0.5078822899287639,,0.0
2010-02-03,0.4147500097751617,0.4237500131130218,0.4127500057220459,0.421999990940094,562296000,50.37573210526683,-0.0033139712474248,0.0002404531801442,0.0175107947748522,-0.3571724940622116,21.600000381469727,686579000.0,0.4345732359296298,0.3902153310285913,0.4313642509735334,0.8305914387122547,0.5060848985179475,0.4939151014820525,,0.0
2010-02-04,0.4182499945163727,0.4182499945163727,0.3930000066757202,0.3975000083446502,783480000,42.40611064132992,-0.0046951625782249,-0.0007466699715296,0.0183314511669609,-1.3342282431925832,26.079999923706055,693294600.0,0.3247856084048167,0.3901291910288316,0.2992748108716347,0.7696805017382221,0.4174019071422513,0.5825980928577487,,2.0
2010-02-05,0.3970000147819519,0.4065000116825104,0.3899999856948852,0.4054999947547912,604856000,45.44131789345395,-0.0050856108579205,-0.0016144581488078,0.0182006350827226,-0.8866966039743182,26.11000061035156,696147800.0,0.3665979083697128,0.3901048401558069,0.3597771964364708,0.7692726066221146,0.4489580992376588,0.5510419007623412,,0.0
2010-02-08,0.4042499959468841,0.4144999980926513,0.3967500030994415,0.4047499895095825,445160000,45.20081630105086,-0.0053933914287196,-0.0023702448047901,0.0181684465049003,-0.8609948303291091,26.510000228881836,694497400.0,0.3632848150985511,0.3900856449742969,0.3632518527121675,0.7638341347374116,0.4473980543041252,0.5526019456958748,,0.0
2010-02-09,0.4112499952316284,0.4132499992847442,0.3975000083446502,0.4014999866485595,930144000,44.11133112026952,-0.0058323263898692,-0.0030626611218059,0.0179956996788427,-0.9759145738550772,26.0,713174000.0,0.3482763239471611,0.3900582701590886,0.3477157028123183,0.7707681961151627,0.4389453370385455,0.5610546629614546,,0.0
2010-02-10,0.4040000140666961,0.4129999876022339,0.4012500047683716,0.4092499911785126,535828000,47.369089206552346,-0.0054915220648492,-0.0035484333104146,0.0175495770470584,-0.438866967268651,25.399999618530273,708593800.0,0.3931544317671134,0.3900795249149075,0.420319868670003,0.778925916908557,0.4764339621625832,0.5235660378374167,,0.0
2010-02-11,0.4157499969005584,0.4325000047683716,0.4127500057220459,0.4280000030994415,695980000,54.308391233068086,-0.0036662012345759,-0.0035719868952469,0.0179567510858298,0.8937740857143922,23.959999084472656,717949400.0,0.4887486214807294,0.390193363694789,0.600481349426867,0.7985044416261673,0.5630314791802962,0.4369685208197038,,0.0
2010-02-12,0.4250000119209289,0.4424999952316284,0.4202499985694885,0.4337500035762787,780212000,56.21495662173102,-0.0017356369992059,-0.0032047169160387,0.0182634114841377,1.3762979370984576,22.729999542236328,726533800.0,0.5150130170595411,0.3903137661322083,0.6657143777590389,0.8152277523963838,0.5929901084328169,0.4070098915671831,,0.0
2010-02-16,0.4395000040531158,0.4435000121593475,0.434249997138977,0.4417499899864197,457024000,58.79133615359021,0.0004348682207585,-0.0024767998886792,0.0176553112769185,1.7772144209975402,22.25,708475400.0,0.5505046144567632,0.390449132836992,0.7199147997236872,0.8217539186580274,0.6218829367816272,0.3781170632183728,,0.0
2010-02-17,0.4472500085830688,0.4474999904632568,0.4332500100135803,0.4460000097751617,876560000,60.13341932412933,0.0024694836529294,-0.0014875431803575,0.0174120733606869,1.9151304250173415,21.719999313354492,725037000.0,0.5689928359991805,0.3905760245781506,0.7385598440502582,0.8289599101131836,0.6353420021718506,0.3646579978281494,,0.0
2010-02-18,0.4214999973773956,0.4237500131130218,0.4052500128746032,0.4167500138282776,1515508000,48.44058452683044,0.0017020802988624,-0.0008496184845135,0.0190790678992492,0.1021634993981718,20.6299991607666,764826000.0,0.4079150988388918,0.3905281643554133,0.4934624825727372,0.843779762206924,0.5134330748279633,0.4865669251720367,,0.0
2010-02-19,0.4149999916553497,0.4194999933242798,0.4124999940395355,0.4144999980926513,510548000,47.67266141130583,0.0009019529935593,-0.0004993041888989,0.0182162772839274,-0.0084325723830883,20.020000457763672,759921800.0,0.3973363709336316,0.3904782632560148,0.4785108554910088,0.8520734221063412,0.507163799699821,0.492836200300179,,0.0
2010-02-22,0.4162499904632568,0.4225000143051147,0.4124999940395355,0.4152500033378601,458084000,47.968759751103434,0.0003246234378136,-0.0003345186635564,0.0176294017826168,0.0295496391701812,19.940000534057617,729430200.0,0.4014153518974723,0.3904422572612737,0.4836457201723422,0.8531611164832817,0.5102718034802395,0.4897281965197605,,0.0
2010-02-23,0.4165000021457672,0.4182499945163727,0.4009999930858612,0.4052500128746032,489764000,44.36414074288292,-0.0009291197375496,-0.000453438878355,0.0176023017574664,-0.5961947863699881,21.3700008392334,721734600.0,0.3517589697425434,0.3903640657504988,0.3990505157635338,0.833718556804374,0.4656469528623257,0.5343530471376743,,0.0
2010-02-24,0.4087499976158142,0.4177500009536743,0.4074999988079071,0.4137499928474426,445868000,47.944838598299754,-0.0012227478145729,-0.0006073006655986,0.0172378507804382,-0.0558132280003694,20.270000457763672,708296200.0,0.4010858197326313,0.3903457532097811,0.47210540290786,0.8486743739368169,0.5063779123890265,0.4936220876109735,,0.0
2010-02-25,0.4042499959468841,0.4110000133514404,0.3939999938011169,0.4099999964237213,576972000,46.52227575163222,-0.0017380088680981,-0.0008334423060985,0.0174172899422873,-0.2878064595748552,20.100000381469727,696519600.0,0.3814889291340881,0.3903136182071662,0.4407419355792265,0.8509857277294006,0.4912618921884535,0.5087381078115465,,0.0
2010-02-26,0.4079999923706054,0.4110000133514404,0.4025000035762787,0.4050000011920929,393396000,44.62122164668776,-0.0025207570753135,-0.0011709052599415,0.0167803413589212,-0.6392248875463432,19.5,681801200.0,0.3553004557012411,0.3902648009804158,0.3932332203052433,0.8591434485227949,0.4706943359295938,0.5293056640704061,,0.0
2010-03-01,0.4052500128746032,0.4232499897480011,0.4020000100135803,0.4212499856948852,555868000,51.55053995580825,-0.0018089997038173,-0.0012985241487167,0.0170996012428854,0.38660595391241,19.260000228881836,670859600.0,0.4507571120763337,0.390309190760776,0.5319166287066055,0.8624065316536167,0.5437328544438258,0.4562671455561742,,0.0
2010-03-02,0.4250000119209289,0.4302499890327453,0.4180000126361847,0.4210000038146972,538648000,51.443899673586735,-0.0012506812327874,-0.0012889555655308,0.0167531994681479,0.3405264215897204,19.059999465942383,650300400.0,0.4492880606745005,0.390344011101657,0.5256870766773802,0.8651257805623078,0.5421600633222506,0.4578399366777493,,0.0
2010-03-03,0.4235000014305115,0.4257499873638153,0.4122500121593475,0.4157499969005584,399300000,49.1445781372328,-0.0012178034240453,-0.0012747251372337,0.0165208263064565,-0.0518263555720723,18.829999923706055,627774800.0,0.4176131489443384,0.3903460615738646,0.4726443933874516,0.8682528986544271,0.517037506437658,0.482962493562342,,0.0
2010-03-04,0.4174999892711639,0.4207499921321869,0.4112499952316284,0.4165000021457672,557396000,49.49188716732362,-0.0011183368771334,-0.0012434474852136,0.0160193384917495,0.0270099757410093,18.719999313354492,627529800.0,0.4223975963116515,0.3903522649492667,0.4833023797634606,0.8697484881474753,0.5218795216687093,0.4781204783312907,,0.0
2010-03-05,0.4135000109672546,0.4322499930858612,0.4135000109672546,0.4292500019073486,632832000,55.105041091757485,-1.056866849069582e-05,-0.000996871721869,0.0162143844650964,0.9217674233645762,17.420000076293945,619997400.0,0.499723082231376,0.3904213525196115,0.6042658052269453,0.88742352825593,0.586183789826478,0.413816210173522,,0.0
2010-03-08,0.429500013589859,0.4307500123977661,0.4212499856948852,0.4230000078678131,439312000,52.05130473487076,0.0003588863142549,-0.0007257201146442,0.015734787482081,0.3597288188868148,17.790000915527344,611720200.0,0.4576555296850041,0.3904443941152364,0.5282830737940698,0.882392925554655,0.5496206364375404,0.4503793635624595,,0.0
2010-03-09,0.4272499978542328,0.4429999887943268,0.4269999861717224,0.4387499988079071,830832000,58.31970075196662,0.0019006650074762,-0.0002004430902201,0.0160394441566833,1.471723018283211,17.920000076293945,631003800.0,0.5440074762883731,0.3905405493786688,0.6786150188499809,0.8806254319168814,0.6208936207172331,0.3791063792827669,,0.0
2010-03-10,0.4375,0.4444999992847442,0.4372499883174896,0.4397499859333038,418520000,58.68897109292339,0.003166722329747,0.0004729899937732,0.0154116275002956,1.4105806385549038,18.56999969482422,605422600.0,0.5490944574997613,0.3906195088790684,0.6703491008488861,0.871787911862654,0.6191386217667458,0.3808613782332541,,0.0
2010-03-11,0.4362500011920929,0.4377500116825104,0.4280000030994415,0.429749995470047,540660000,53.57707025018938,0.0033248395415256,0.0010433599033237,0.0151500814526932,0.5354400929519055,18.059999465942383,605664200.0,0.4786741159307876,0.3906293700882151,0.5520377099358731,0.8787219732404051,0.563187918136436,0.436812081863564,,0.0
2010-03-12,0.4345000088214874,0.4357500076293945,0.4289999902248382,0.4312500059604645,520352000,54.2211946843681,0.0035304895951003,0.001540785841679,0.0145500768778263,0.6409527741731769,17.579999923706055,596882800.0,0.4875474223706534,0.3906421957519522,0.5663021068227166,0.8852481395020487,0.5715621284715009,0.4284378715284991,,0.0
2010-03-15,0.4307500123977661,0.4350000023841858,0.4250000119209289,0.4289999902248382,358904000,53.03254028619255,0.0034718894975364,0.0019270065728505,0.014225070705357,0.4829389979575809,18.0,575817400.0,0.4711727994461961,0.3906385410719108,0.544940018479977,0.8795377375399407,0.5586023420994348,0.4413976579005652,,0.0
2010-03-16,0.4287500083446502,0.4465000033378601,0.4284999966621399,0.4440000057220459,664988000,59.41950726713036,0.0045829944807319,0.0024582041544268,0.0144947089889544,1.6904176232906638,17.690000534057617,586215600.0,0.5591581517103539,0.3907078367450382,0.7081806275211865,0.8837525500090005,0.6349025921446381,0.3650974078553619,,0.0
2010-03-17,0.4465000033378601,0.4584999978542328,0.4465000033378601,0.4524999856948852,651168000,62.529093978472886,0.006079351551089,0.0031824336337592,0.0144950863563281,2.2301392210883817,16.90999984741211,574946000.0,0.6019950855805275,0.3908011592231096,0.7811462937356842,0.8943575896336811,0.6721677580398486,0.3278322419601513,,0.0
2010-03-18,0.453249990940094,0.453249990940094,0.4325000047683716,0.4365000128746032,740964000,54.1220114559097,0.0059060796114194,0.0037271628292913,0.0149418649145706,0.9046829413377688,16.6200008392334,536218800.0,0.4861810975844672,0.390790352867387,0.6019561318358818,0.8983004720253359,0.5824467020569237,0.4175532979430763,,0.0
2010-03-19,0.4429999887943268,0.4442499876022339,0.4257499873638153,0.4312500059604645,584612000,51.66727946414934,0.0052842155218161,0.0040385733677962,0.0151960174377026,0.4467953704191856,16.969999313354492,539922000.0,0.452365288037661,0.3907515694118769,0.5400537143678037,0.8935418253341455,0.5526979731782418,0.4473020268217582,,0.0
2010-03-22,0.4257499873638153,0.4399999976158142,0.4257499873638153,0.4382500052452087,435336000,54.6225231707228,0.0052951855880403,0.0042898958118451,0.0151284454958666,0.8917808583866274,16.8700008392334,538784600.0,0.4930760290396634,0.3907522535759611,0.6002118824266937,0.8949014238558116,0.5840871757151076,0.4159128242848924,,0.0
2010-03-23,0.4415000081062317,0.4494999945163727,0.4384999871253967,0.4472500085830688,493612000,58.16435462968003,0.0059613853581816,0.0046241937211124,0.0148514129083878,1.445554105536601,16.350000381469727,538977000.0,0.5418674647096299,0.3907938020904647,0.6750772094303528,0.9019714502722652,0.623485173207618,0.376514826792382,,0.0
2010-03-24,0.4435000121593475,0.4447500109672546,0.4314999878406524,0.4322499930858612,436252000,51.017132024953405,0.0052188182967409,0.0047431186362381,0.014915599182247,0.21328616425363,17.549999237060547,538496200.0,0.4434090100997884,0.3907474908191239,0.5084853004584645,0.8856560346181562,0.5397538479358257,0.4602461520641743,,0.0
2010-03-25,0.4384999871253967,0.4412499964237213,0.4325000047683716,0.4334999918937683,495184000,51.55140615547549,0.0046772762783313,0.0047299501646567,0.0144930566219337,0.236078806422958,18.399999618530273,534406800.0,0.45076904463886,0.3907137167660326,0.5115666674585247,0.8740992656552378,0.54113950788723,0.45886049211277,,0.0
2010-03-26,0.4372499883174896,0.4417499899864197,0.4300000071525574,0.4334999918937683,344676000,51.55140615547549,0.0041996889274026,0.0046238979172059,0.0142971227799286,0.1319101810356528,17.770000457763672,531970800.0,0.45076904463886,0.3906839313384986,0.4974839752315558,0.88266485563206,0.5393743812841775,0.4606256187158225,,0.0
2010-03-29,0.4362500011920929,0.4399999976158142,0.4302499890327453,0.4390000104904175,394456000,54.10587692958521,0.004216399022819,0.0045423981383285,0.0139723289087243,0.6200736879400345,17.59000015258789,523900200.0,0.4859588321513574,0.3906849734878251,0.5634794359435681,0.8851121744633462,0.5702120853821118,0.4297879146178882,,0.0
2010-03-30,0.4440000057220459,0.4462499916553497,0.4332500100135803,0.4407500028610229,324104000,54.920313615973335,0.0043210413775917,0.0044981267861811,0.0139028755325132,0.723146147924801,17.1299991607666,513173000.0,0.4971783200495383,0.3906914996599882,0.5774139361411577,0.8913664365802643,0.5793877868653592,0.4206122131346408,,0.0
2010-03-31,0.4390000104904175,0.4410000145435333,0.4327499866485595,0.4350000023841858,389840000,51.67541850092457,0.0038950939949726,0.0043775202279394,0.0134991007012604,-0.0061425066707746,17.59000015258789,512700000.0,0.4524774094905974,0.390664934833944,0.4788204524592528,0.8851121744633462,0.5359416354333378,0.4640583645666621,,0.0
2010-04-01,0.4370000064373016,0.44200000166893,0.4259999990463257,0.4305000007152557,339664000,49.22423347674535,0.0031580115079919,0.0041336184839499,0.013677736552785,-0.7521744353718733,17.469999313354492,501813400.0,0.4187104621334702,0.3906189656160409,0.3779634237298524,0.8867437289950969,0.4978842425965532,0.5021157574034467,,0.0
2010-04-05,0.4332500100135803,0.4377500116825104,0.4327499866485595,0.4370000064373016,413636000,52.71335683700788,0.0030630554688627,0.0039195058809325,0.0132186132966757,0.1265962517315687,17.020000457763672,490853600.0,0.4667758034546374,0.3906130435449959,0.4967655782034003,0.8928620001406329,0.5476252051766997,0.4523747948233003,,0.0
2010-04-06,0.4314999878406524,0.4325000047683716,0.418749988079071,0.426250010728836,809260000,46.96535756369514,0.0020962035814752,0.003554845421041,0.013577999372501,-1.542481951500676,16.229999542236328,509351000.0,0.3875927197803447,0.3905527444253229,0.2711207206326246,0.903603004804016,0.4624521727079831,0.5375478272920169,,0.0
2010-04-07,0.4235000014305115,0.4362500011920929,0.4199999868869781,0.4289999902248382,817468000,48.512062164775145,0.0015341817653231,0.0031507126898974,0.0137688575819734,-1.019065583978933,16.6200008392334,508682800.0,0.4088997579380142,0.3905176931199543,0.341882061515837,0.8983004720253359,0.487354683404966,0.512645316595034,,0.0
2010-04-08,0.426250010728836,0.429500013589859,0.4197500050067901,0.421999990940094,1037600000,44.92078983483717,0.0005179632283545,0.0026241627975888,0.0134817969391945,-1.773944541440562,16.479999542236328,539636800.0,0.359427236478428,0.3904543151776097,0.2398289914381471,0.9002039566344916,0.442771064239106,0.5572289357608939,,0.0
2010-04-09,0.4210000038146972,0.426250010728836,0.418749988079071,0.4247500002384186,817572000,46.593473389285165,-6.474813981272032e-05,0.0020863806101085,0.0130545273470924,-1.3139083958081692,16.139999389648438,553482400.0,0.3824697310151635,0.3904179735383346,0.3020218775219791,0.9048266642196592,0.4682398734307252,0.5317601265692747,,0.0
2010-04-12,0.4252499938011169,0.434249997138977,0.4244999885559082,0.4325000047683716,546460000,51.10043212572003,9.768346460875545e-05,0.0016886411810086,0.0128184902925193,-0.2971796984137534,15.579999923706056,554787800.0,0.444556532661196,0.3904281038208333,0.4394747552046436,0.9124405248582432,0.5284903488531686,0.4715096511468314,,0.0
2010-04-13,0.434249997138977,0.4429999887943268,0.4325000047683716,0.4415000081062317,648696000,55.768588973245905,0.0009417804754849,0.0015392690399038,0.0126528827020504,0.8132857709090048,16.200000762939453,569277400.0,0.5088639615049247,0.3904807471546659,0.5896000292495366,0.904010873987444,0.5895534345273588,0.4104465654726412,,0.0
2010-04-14,0.4510000050067901,0.453249990940094,0.4399999976158142,0.4469999969005584,900720000,58.38323302914624,0.0020311230462262,0.0016376398411683,0.0126955334607811,1.481448362715438,15.59000015258789,581064000.0,0.5448826819696418,0.39054868558339,0.6799298008386179,0.9123045598195408,0.6279053339589575,0.3720946660410424,,0.0
2010-04-15,0.4485000073909759,0.453000009059906,0.4440000057220459,0.4502499997615814,957596000,59.891990761658086,0.0031207093564188,0.0019342537442184,0.0124315670234296,1.978102972674604,15.890000343322754,596385400.0,0.5656669730067679,0.3906166392132784,0.7470731848388891,0.9082256994228436,0.6519720226857518,0.3480279773142481,,0.0
2010-04-16,0.4320000112056732,0.4337500035762787,0.4169999957084656,0.426499992609024,1917736000,46.59733886817158,0.0020442227399107,0.0019562475433569,0.0139185982398357,-1.0826331558891469,18.36000061035156,655224000.0,0.382522980941538,0.3905495025647783,0.3332882786229665,0.8746430998773682,0.469959941002073,0.530040058997927,,0.0
2010-04-19,0.4232499897480011,0.4257499873638153,0.4102500081062317,0.4244999885559082,1094492000,45.67781012204527,0.0010179810761312,0.0017685942499117,0.0140851258300469,-1.247414083493553,17.34000015258789,680718000.0,0.3698557695896698,0.3904854995155989,0.3110113302644822,0.8885112226328705,0.4621611828157768,0.5378388171842232,,0.0
2010-04-20,0.4275000095367431,0.4320000112056732,0.4205000102519989,0.4259999990463257,678188000,46.53005043550762,0.000322003617122,0.0014792761233538,0.0139004740531632,-0.9653592067298143,15.729999542236328,692860600.0,0.3815960313473235,0.3904420938723582,0.3491426966505787,0.9104011011430644,0.4806284113176868,0.5193715886823131,,0.0
2010-04-21,0.4282500147819519,0.4287500083446502,0.4099999964237213,0.4149999916553497,895908000,41.400558321209296,-0.0011044408918332,0.0009625327203164,0.0142468696151464,-2.0063426490312235,16.31999969482422,712975400.0,0.3109333565660475,0.390353131592536,0.2084107883932201,0.9023793453883728,0.41604174972156,0.58395825027844,,0.0
2010-04-22,0.4082500040531158,0.4180000126361847,0.4025000035762787,0.4167500138282776,656932000,42.48684215099605,-0.0020698364917004,0.000356058877913,0.0143363795754864,-1.589635927892712,16.469999313354492,724009400.0,0.3258977466604224,0.3902929232963454,0.2647459131093631,0.9003399216731941,0.4354978033949865,0.5645021966050134,,0.0
2010-04-23,0.4154999852180481,0.4165000021457672,0.4037500023841858,0.4110000133514404,752916000,39.87154006453962,-0.0032613021821509,-0.0003674133340997,0.0142409247089582,-1.8742661496559576,16.6200008392334,736896000.0,0.2898699613218066,0.3902186158112053,0.2262663824763882,0.8983004720253359,0.4111762637741656,0.5888237362258344,,0.0
2010-04-26,0.4115000069141388,0.4199999868869781,0.41075000166893,0.4149999916553497,491092000,42.52212980542874,-0.0038385342722814,-0.001061637521736,0.0138844290310361,-1.332036752342731,17.469999313354492,744216800.0,0.3263838610735864,0.3901826158950486,0.2995710813757519,0.8867437289950969,0.4415375883293726,0.5584624116706274,,0.0
2010-04-27,0.4120000004768371,0.4162499904632568,0.4020000100135803,0.4032500088214874,606704000,37.31803205514571,-0.0051843582239764,-0.0018861816621841,0.0139105398466532,-2.019345842858267,22.809999465942383,754829200.0,0.2546934366291922,0.3900986816331614,0.206652869672943,0.8141400580194432,0.3754135944869222,0.6245864055130778,,0.0
2010-04-28,0.402999997138977,0.4097500145435333,0.3957499861717224,0.4040000140666961,672164000,37.84096553580066,-0.0061198682152994,-0.0027329189728072,0.0139169318841645,-1.7089039228443617,21.079999923706055,772232200.0,0.2618972450477215,0.3900403371962752,0.248621917432288,0.8376614651287084,0.3933357943892732,0.6066642056107268,,0.0
2010-04-29,0.4052500128746032,0.4167500138282776,0.3992500007152557,0.4162499904632568,987128000,45.79518111921805,-0.0058058694564644,-0.0033475090695386,0.0141728662576543,-0.6801129010696392,18.440000534057617,802096600.0,0.3714726447923542,0.3900599201840969,0.3877055164685092,0.8735554055004277,0.478641693018192,0.521358306981808,,0.0
2010-04-30,0.4112499952316284,0.4120000004768371,0.3925000131130218,0.3927499949932098,1068048000,36.219794998101605,-0.0073683387916662,-0.0041516750139641,0.0148569456214101,-2.077785120728371,22.049999237060547,838515800.0,0.2395643816924796,0.3899624745187807,0.1987523875349567,0.8244731675667186,0.3694533770698127,0.6305466229301873,,0.0
2010-05-03,0.3947499990463257,0.3970000147819519,0.3824999928474426,0.3885000050067901,1078972000,34.80252660974827,-0.008847556545608,-0.0050908513202929,0.0148314510723457,-1.995799938084627,20.190000534057617,871782600.0,0.220040426304219,0.3898702209590257,0.2098360712261921,0.8497620683137574,0.3694159637734234,0.6305840362265767,,0.0
2010-05-04,0.3824999928474426,0.3832499980926513,0.3632499873638153,0.3687500059604645,1311376000,29.103340837342177,-0.0114811594785103,-0.0063689129519364,0.0155756343988192,-2.47982731089337,23.84000015258789,896888400.0,0.1415297859172231,0.3897059724939879,0.144399779873109,0.8001359702252384,0.3119193925476222,0.6880806074523778,,2.0
